Kmin_MC_a0    Kmin_MC_a1    Kmin_MC_a2    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Q_mult_e1_n1  Q_mult_e1_n2  Q_mult_e2_n1  Q_mult_e2_n2  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.321596E+02  0.118323E+02  0.358456E-01  0.338513E+02  0.452287E+01  0.560113E+01  0.106009E+01  0.994301E+00  0.113184E+01  0.126840E+01  0.442849E-01  0.552410E-02  0.549782E-03  0.732570E-02  0.590033E-02 -0.103974E+04
  0.321596E+02  0.118323E+02  0.358456E-01  0.339111E+02  0.452287E+01  0.269807E+01  0.106009E+01  0.994301E+00  0.112726E+01  0.130379E+01  0.479473E-01  0.552410E-02  0.609534E-02  0.619838E-02  0.139042E-01 -0.103816E+04
  0.321596E+02  0.118323E+02  0.358456E-01  0.339111E+02  0.452287E+01  0.269807E+01  0.106009E+01  0.994301E+00  0.112726E+01  0.130379E+01  0.533220E-01  0.552410E-02  0.609534E-02  0.619838E-02  0.139042E-01 -0.103917E+04
  0.321596E+02  0.118323E+02  0.358456E-01  0.339111E+02  0.452287E+01  0.314741E+01  0.106009E+01  0.994301E+00  0.112726E+01  0.130379E+01  0.497915E-01  0.552410E-02  0.609534E-02  0.619838E-02  0.209261E-01 -0.103908E+04
  0.320172E+02  0.118323E+02  0.358456E-01  0.339111E+02  0.452287E+01  0.314741E+01  0.106009E+01  0.994301E+00  0.112317E+01  0.130379E+01  0.497915E-01  0.552410E-02  0.609534E-02  0.109027E-02  0.299302E-01 -0.104016E+04
  0.321318E+02  0.118323E+02  0.358456E-01  0.335723E+02  0.465360E+01  0.314741E+01  0.106009E+01  0.994301E+00  0.112317E+01  0.130379E+01  0.497915E-01  0.552410E-02  0.841049E-02  0.378636E-02  0.299302E-01 -0.104110E+04
  0.321318E+02  0.118323E+02  0.358456E-01  0.335723E+02  0.465360E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.112317E+01  0.126285E+01  0.497915E-01  0.552410E-02  0.841049E-02  0.358223E-02  0.355820E-01 -0.104155E+04
  0.321318E+02  0.118323E+02  0.358456E-01  0.335723E+02  0.373852E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.112317E+01  0.126285E+01  0.497915E-01  0.438149E-02  0.939636E-02  0.463444E-02  0.364637E-01 -0.104156E+04
  0.321318E+02  0.118323E+02  0.358456E-01  0.335723E+02  0.373852E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.112317E+01  0.126285E+01  0.497915E-01  0.438149E-02  0.939636E-02  0.555331E-02  0.318049E-01 -0.104119E+04
  0.321318E+02  0.118323E+02  0.358456E-01  0.334975E+02  0.373852E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.112317E+01  0.126285E+01  0.497915E-01  0.943960E-02  0.135889E-01  0.555331E-02  0.230999E-01 -0.104123E+04
  0.321318E+02  0.118323E+02 -0.141215E+00  0.334975E+02  0.373852E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.114742E+01  0.126285E+01  0.495968E-01  0.943960E-02  0.801726E-02  0.555331E-02  0.127841E-01 -0.103976E+04
  0.321318E+02  0.118323E+02 -0.141215E+00  0.334975E+02  0.316896E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.114742E+01  0.126285E+01  0.495968E-01  0.389957E-02  0.838319E-02  0.962103E-02  0.423026E-02 -0.103890E+04
  0.321318E+02  0.118323E+02 -0.141215E+00  0.329165E+02  0.316896E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.114742E+01  0.126285E+01  0.495968E-01  0.389957E-02  0.243172E-02  0.962103E-02  0.359914E-02 -0.103913E+04
  0.321318E+02  0.116977E+02 -0.141215E+00  0.322089E+02  0.316896E+01  0.172040E+01  0.106009E+01  0.994301E+00  0.114742E+01  0.124161E+01  0.498668E-01  0.389957E-02  0.243172E-02  0.962103E-02  0.359914E-02 -0.103975E+04
  0.321318E+02  0.114519E+02 -0.141215E+00  0.323507E+02  0.316896E+01  0.172040E+01  0.106009E+01  0.103018E+01  0.114742E+01  0.121258E+01  0.498668E-01  0.389957E-02  0.243172E-02  0.964649E-02  0.859658E-02 -0.103983E+04
  0.321318E+02  0.115240E+02 -0.141215E+00  0.323507E+02  0.316896E+01  0.172040E+01  0.106009E+01  0.103018E+01  0.114742E+01  0.121258E+01  0.498668E-01  0.389957E-02  0.243172E-02  0.128616E-01  0.859658E-02 -0.103992E+04
  0.321318E+02  0.115240E+02  0.131669E+00  0.323507E+02  0.268325E+01  0.172040E+01  0.106009E+01  0.103018E+01  0.114742E+01  0.124357E+01  0.498668E-01  0.946246E-02  0.243172E-02  0.146837E-01  0.126760E-02 -0.104012E+04
  0.321318E+02  0.115240E+02  0.131669E+00  0.323507E+02  0.268325E+01  0.172040E+01  0.106009E+01  0.103018E+01  0.114742E+01  0.124357E+01  0.498668E-01  0.946246E-02  0.408253E-02  0.169691E-01  0.126760E-02 -0.104051E+04
  0.321318E+02  0.115240E+02  0.131669E+00  0.338027E+02  0.454283E+01  0.172040E+01  0.106009E+01  0.121679E+01  0.114742E+01  0.124357E+01  0.498668E-01  0.946246E-02  0.408253E-02  0.169691E-01  0.126760E-02 -0.104029E+04
  0.321318E+02  0.115240E+02  0.131669E+00  0.344089E+02  0.454283E+01  0.172040E+01  0.106009E+01  0.121679E+01  0.114742E+01  0.124357E+01  0.498668E-01  0.139117E-01  0.408253E-02  0.138974E-01  0.126760E-02 -0.104228E+04
  0.321318E+02  0.115240E+02  0.131669E+00  0.344089E+02  0.454283E+01  0.427299E+00  0.106009E+01  0.121679E+01  0.115379E+01  0.124357E+01  0.498668E-01  0.225432E-01  0.560496E-02  0.138974E-01  0.126760E-02 -0.104510E+04
  0.321318E+02  0.113174E+02  0.131669E+00  0.343291E+02  0.454283E+01  0.292301E+00  0.106009E+01  0.121679E+01  0.114029E+01  0.128810E+01  0.473385E-01  0.825338E-02  0.299634E-02  0.138974E-01  0.126760E-02 -0.104107E+04
  0.321318E+02  0.113174E+02  0.131669E+00  0.343291E+02  0.454283E+01  0.292301E+00  0.106009E+01  0.121679E+01  0.114029E+01  0.135129E+01  0.473385E-01  0.346348E-03  0.299634E-02  0.138974E-01  0.137273E-01 -0.104149E+04
  0.321318E+02  0.113174E+02  0.131669E+00  0.345654E+02  0.454283E+01  0.292301E+00  0.106009E+01  0.121679E+01  0.113542E+01  0.135503E+01  0.499193E-01  0.346348E-03  0.299634E-02  0.479686E-02  0.528174E-02 -0.103939E+04
  0.321318E+02  0.113174E+02  0.949189E-01  0.345654E+02  0.454283E+01  0.292301E+00  0.106009E+01  0.121679E+01  0.113542E+01  0.130571E+01  0.499193E-01  0.346348E-03  0.299634E-02  0.127324E-01  0.528174E-02 -0.104014E+04
  0.321318E+02  0.113174E+02  0.949189E-01  0.345048E+02  0.454283E+01  0.108822E+01  0.106009E+01  0.121679E+01  0.114530E+01  0.130571E+01  0.499193E-01  0.346348E-03  0.299634E-02  0.109503E-01  0.528174E-02 -0.103829E+04
  0.321318E+02  0.113187E+02  0.949189E-01  0.340157E+02  0.454283E+01  0.756642E-01  0.106009E+01  0.121679E+01  0.114530E+01  0.133032E+01  0.499193E-01  0.346348E-03  0.299634E-02  0.109503E-01  0.528174E-02 -0.103972E+04
  0.321318E+02  0.113187E+02  0.949189E-01  0.340157E+02  0.454283E+01  0.141676E+01  0.105510E+01  0.121679E+01  0.114530E+01  0.131786E+01  0.499193E-01  0.346348E-03  0.106583E-01  0.109503E-01  0.528174E-02 -0.103933E+04
  0.321318E+02  0.113187E+02  0.949189E-01  0.340157E+02  0.454283E+01  0.141676E+01  0.105510E+01  0.121679E+01  0.115013E+01  0.131786E+01  0.507187E-01  0.346348E-03  0.106583E-01  0.109503E-01  0.481173E-02 -0.103943E+04
  0.322122E+02  0.113187E+02  0.949189E-01  0.340157E+02  0.454283E+01  0.141676E+01  0.105510E+01  0.121679E+01  0.113484E+01  0.130593E+01  0.507187E-01  0.346348E-03  0.272064E-01  0.109503E-01  0.481173E-02 -0.104279E+04
  0.322122E+02  0.117928E+02  0.949189E-01  0.340157E+02  0.454283E+01  0.141676E+01  0.105510E+01  0.121679E+01  0.113484E+01  0.130593E+01  0.507187E-01  0.346348E-03  0.272064E-01  0.142812E-01  0.481173E-02 -0.104103E+04
  0.322122E+02  0.117928E+02  0.949189E-01  0.338265E+02  0.492611E+01  0.125814E+01  0.105510E+01  0.121679E+01  0.113484E+01  0.130593E+01  0.507187E-01  0.346348E-03  0.272064E-01  0.138771E-01  0.481173E-02 -0.104150E+04
  0.322122E+02  0.117928E+02  0.949189E-01  0.342134E+02  0.492611E+01  0.125814E+01  0.105510E+01  0.121679E+01  0.113484E+01  0.130593E+01  0.507187E-01  0.346348E-03  0.351600E-01  0.206102E-01  0.207307E-02 -0.104245E+04
  0.322122E+02  0.117928E+02  0.949189E-01  0.342134E+02  0.492611E+01  0.125814E+01  0.105510E+01  0.121679E+01  0.113484E+01  0.130593E+01  0.507187E-01  0.573036E-02  0.312320E-01  0.784746E-02  0.207307E-02 -0.104132E+04
  0.322122E+02  0.117928E+02  0.949189E-01  0.342134E+02  0.492611E+01  0.125814E+01  0.105510E+01  0.109432E+01  0.113484E+01  0.130593E+01  0.507187E-01  0.573036E-02  0.136865E-01  0.203432E-01  0.207307E-02 -0.103993E+04
  0.322122E+02  0.117928E+02  0.437019E-01  0.342134E+02  0.456639E+01  0.125814E+01  0.105510E+01  0.109432E+01  0.113484E+01  0.130196E+01  0.507187E-01  0.246243E-02  0.412681E-02  0.205183E-01  0.207307E-02 -0.103849E+04
  0.322122E+02  0.116435E+02  0.437019E-01  0.350684E+02  0.456639E+01  0.125814E+01  0.105510E+01  0.109432E+01  0.113982E+01  0.130196E+01  0.507187E-01  0.334890E-02  0.412681E-02  0.585489E-02  0.207307E-02 -0.103855E+04
  0.321395E+02  0.118800E+02 -0.108547E+00  0.334784E+02  0.456639E+01  0.125814E+01  0.105510E+01  0.109432E+01  0.113982E+01  0.127029E+01  0.480199E-01  0.257936E-02  0.412681E-02  0.585489E-02  0.280235E-02 -0.103783E+04
  0.321395E+02  0.118140E+02 -0.108547E+00  0.334784E+02  0.456639E+01  0.333896E+01  0.105510E+01  0.109432E+01  0.113982E+01  0.127029E+01  0.508203E-01  0.257936E-02  0.412681E-02  0.123620E-01  0.280235E-02 -0.103791E+04
  0.321395E+02  0.118140E+02 -0.108547E+00  0.334784E+02  0.456639E+01  0.136215E+00  0.105510E+01  0.109432E+01  0.113982E+01  0.127029E+01  0.511091E-01  0.257936E-02  0.691272E-02  0.123620E-01  0.280235E-02 -0.103976E+04
  0.321395E+02  0.118140E+02  0.390017E-01  0.334742E+02  0.563823E+01  0.136215E+00  0.105510E+01  0.109432E+01  0.113982E+01  0.127029E+01  0.528756E-01  0.257936E-02  0.102437E-01  0.162288E-01  0.700569E-02 -0.104207E+04
  0.321395E+02  0.118140E+02  0.390017E-01  0.334742E+02  0.563823E+01 -0.901087E+00  0.105510E+01  0.109432E+01  0.113122E+01  0.127306E+01  0.528756E-01  0.257936E-02  0.683207E-02  0.146113E-01  0.700569E-02 -0.104267E+04
  0.323877E+02  0.115504E+02  0.390017E-01  0.341734E+02  0.563823E+01 -0.901087E+00  0.105510E+01  0.109432E+01  0.113122E+01  0.134114E+01  0.528756E-01  0.257936E-02  0.683207E-02  0.146113E-01  0.181369E-01 -0.104744E+04
  0.323877E+02  0.115504E+02  0.390017E-01  0.336660E+02  0.563823E+01 -0.901087E+00  0.105510E+01  0.109432E+01  0.113122E+01  0.131304E+01  0.518487E-01  0.257936E-02  0.683207E-02  0.205680E-01  0.187768E-01 -0.104832E+04
  0.318257E+02  0.116609E+02  0.390017E-01  0.348503E+02  0.396835E+01 -0.901087E+00  0.105510E+01  0.109432E+01  0.113122E+01  0.131304E+01  0.507770E-01  0.956544E-02  0.683207E-02  0.703723E-02  0.145363E-01 -0.104374E+04
  0.318257E+02  0.116609E+02  0.390017E-01  0.351052E+02  0.396835E+01 -0.901087E+00  0.105510E+01  0.109432E+01  0.113122E+01  0.135944E+01  0.507770E-01  0.751164E-03  0.683207E-02  0.703723E-02  0.375976E-02 -0.104250E+04
  0.318257E+02  0.116609E+02  0.390017E-01  0.351022E+02  0.396835E+01 -0.901087E+00  0.105510E+01  0.109432E+01  0.113122E+01  0.135944E+01  0.507770E-01  0.751164E-03  0.683207E-02  0.703723E-02  0.375976E-02 -0.104249E+04
  0.318257E+02  0.116609E+02  0.390017E-01  0.351022E+02  0.396835E+01 -0.901087E+00  0.105510E+01  0.866338E+00  0.113122E+01  0.135756E+01  0.507770E-01  0.375672E-02  0.442061E-02  0.494639E-02  0.375976E-02 -0.104332E+04
  0.319045E+02  0.116609E+02  0.390017E-01  0.345452E+02  0.396835E+01  0.940229E+00  0.105510E+01  0.866338E+00  0.111088E+01  0.135756E+01  0.507770E-01  0.728868E-02  0.442061E-02  0.494639E-02  0.375976E-02 -0.104083E+04
  0.319045E+02  0.116609E+02  0.390017E-01  0.346144E+02  0.396835E+01  0.940229E+00  0.105510E+01  0.866338E+00  0.111088E+01  0.135756E+01  0.507770E-01  0.476241E-02  0.421728E-02  0.626075E-02  0.815867E-02 -0.104102E+04
  0.319045E+02  0.116609E+02  0.390017E-01  0.344221E+02  0.538339E+01  0.940229E+00  0.105510E+01  0.866338E+00  0.111088E+01  0.135756E+01  0.521507E-01  0.476241E-02  0.335331E-02  0.626075E-02  0.664247E-02 -0.104177E+04
  0.318782E+02  0.116609E+02  0.390017E-01  0.344221E+02  0.538339E+01  0.940229E+00  0.105510E+01  0.866338E+00  0.111088E+01  0.135756E+01  0.563841E-01  0.755049E-02  0.335331E-02  0.207211E-01  0.684010E-02 -0.104533E+04
  0.318782E+02  0.116609E+02  0.390017E-01  0.351132E+02  0.538339E+01  0.421051E+01  0.105777E+01  0.866338E+00  0.111088E+01  0.135291E+01  0.490509E-01  0.567815E-02  0.327673E-02  0.207097E-01  0.684010E-02 -0.104383E+04
  0.320474E+02  0.116609E+02  0.390017E-01  0.362343E+02  0.538339E+01  0.421051E+01  0.105777E+01  0.866338E+00  0.111088E+01  0.139257E+01  0.490509E-01  0.402389E-02  0.327673E-02  0.147275E-01  0.684010E-02 -0.104470E+04
  0.320474E+02  0.116609E+02  0.390017E-01  0.355963E+02  0.538339E+01  0.116796E+01  0.105777E+01  0.866338E+00  0.111088E+01  0.134157E+01  0.490509E-01  0.402389E-02  0.227305E-02  0.147275E-01  0.368051E-02 -0.104312E+04
  0.320474E+02  0.116609E+02  0.390017E-01  0.343188E+02  0.538339E+01  0.116796E+01  0.105777E+01  0.866338E+00  0.111088E+01  0.134157E+01  0.490509E-01  0.360279E-02  0.476450E-02  0.122136E-01  0.368051E-02 -0.104197E+04
  0.320474E+02  0.116609E+02  0.461350E+00  0.343188E+02  0.538339E+01  0.243918E+01  0.105777E+01  0.123474E+01  0.111088E+01  0.136191E+01  0.490509E-01  0.360279E-02  0.173859E-02  0.122136E-01  0.590504E-02 -0.104350E+04
  0.320474E+02  0.116609E+02  0.295421E+00  0.343188E+02  0.538339E+01  0.243918E+01  0.105777E+01  0.123474E+01  0.110916E+01  0.136191E+01  0.519963E-01  0.360279E-02  0.173859E-02  0.123776E-01  0.590504E-02 -0.104378E+04
  0.320474E+02  0.116609E+02 -0.355598E+00  0.343188E+02  0.538339E+01  0.243918E+01  0.105777E+01  0.123474E+01  0.110916E+01  0.137886E+01  0.520592E-01  0.115136E-02  0.173859E-02  0.111969E-01  0.590504E-02 -0.104528E+04
  0.320515E+02  0.116609E+02  0.453512E+00  0.343188E+02  0.538339E+01  0.243918E+01  0.105777E+01  0.123474E+01  0.113989E+01  0.137886E+01  0.461048E-01  0.115136E-02  0.120104E-02  0.111969E-01  0.590504E-02 -0.104427E+04
  0.320515E+02  0.116609E+02  0.453512E+00  0.351771E+02  0.489959E+01  0.317339E+01  0.105777E+01  0.123474E+01  0.113989E+01  0.139192E+01  0.447543E-01  0.115136E-02  0.120104E-02  0.968550E-03  0.840827E-03 -0.104166E+04
  0.320515E+02  0.117046E+02  0.453512E+00  0.351771E+02  0.370076E+01  0.333495E+01  0.105777E+01  0.123474E+01  0.113989E+01  0.139192E+01  0.447543E-01  0.115136E-02  0.120104E-02  0.968550E-03  0.974526E-02 -0.104281E+04
  0.320515E+02  0.117046E+02  0.453512E+00  0.359492E+02  0.370076E+01  0.333495E+01  0.105777E+01  0.123474E+01  0.113989E+01  0.139192E+01  0.447543E-01  0.115136E-02  0.120104E-02  0.968550E-03  0.414138E-02 -0.104087E+04
  0.322369E+02  0.117046E+02  0.453512E+00  0.356687E+02  0.370076E+01  0.393923E+01  0.105777E+01  0.123474E+01  0.113989E+01  0.138576E+01  0.497779E-01  0.115136E-02  0.120104E-02  0.968550E-03  0.414138E-02 -0.103890E+04
  0.322369E+02  0.117046E+02  0.453512E+00  0.356687E+02  0.370076E+01  0.393923E+01  0.105777E+01  0.104812E+01  0.114014E+01  0.138576E+01  0.497779E-01  0.115136E-02  0.120104E-02  0.968550E-03  0.499617E-02 -0.103827E+04
  0.322369E+02  0.117046E+02  0.114345E+01  0.356687E+02  0.370076E+01  0.393923E+01  0.105249E+01  0.104812E+01  0.114014E+01  0.138576E+01  0.497779E-01  0.115136E-02  0.120104E-02  0.968550E-03  0.300837E-03 -0.104191E+04
  0.322369E+02  0.117046E+02  0.114345E+01  0.361522E+02  0.370076E+01  0.393923E+01  0.105249E+01  0.104812E+01  0.114014E+01  0.135320E+01  0.507968E-01  0.115136E-02  0.120104E-02  0.968550E-03  0.300837E-03 -0.104163E+04
  0.322369E+02  0.117046E+02  0.114345E+01  0.361416E+02  0.370076E+01  0.357320E+01  0.105249E+01  0.127239E+01  0.114014E+01  0.135320E+01  0.530603E-01  0.115136E-02  0.120104E-02  0.931236E-03  0.300837E-03 -0.104190E+04
  0.322369E+02  0.117046E+02  0.114345E+01  0.351410E+02  0.370076E+01  0.436554E+01  0.105249E+01  0.127239E+01  0.114014E+01  0.135320E+01  0.540147E-01  0.668796E-02  0.120104E-02  0.931236E-03  0.300837E-03 -0.104229E+04
  0.322369E+02  0.117046E+02  0.114345E+01  0.351410E+02  0.458369E+01  0.516612E+01  0.105249E+01  0.127239E+01  0.115153E+01  0.135320E+01  0.540147E-01  0.668796E-02  0.120104E-02  0.211995E-02  0.218383E-02 -0.104395E+04
  0.322369E+02  0.117046E+02  0.114345E+01  0.351410E+02  0.442677E+01  0.516612E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.135320E+01  0.468987E-01  0.668796E-02  0.120104E-02  0.211995E-02  0.272601E-02 -0.104436E+04
  0.322369E+02  0.117046E+02 -0.221290E+00  0.351178E+02  0.442677E+01  0.516612E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.135320E+01  0.469789E-01  0.668796E-02  0.120104E-02  0.529596E-02  0.272601E-02 -0.104195E+04
  0.322369E+02  0.117046E+02 -0.221290E+00  0.351178E+02  0.442677E+01  0.516612E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.129746E+01  0.469789E-01  0.668796E-02  0.120104E-02  0.529596E-02  0.272601E-02 -0.104129E+04
  0.319447E+02  0.117046E+02 -0.221290E+00  0.334509E+02  0.442677E+01  0.516612E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.122298E+01  0.472662E-01  0.654064E-02  0.145036E-01  0.223056E-01  0.272601E-02 -0.104187E+04
  0.319447E+02  0.117046E+02 -0.221290E+00  0.332580E+02  0.417366E+01  0.365748E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.122298E+01  0.472662E-01  0.132349E-01  0.145036E-01  0.200756E-01  0.272601E-02 -0.104123E+04
  0.319447E+02  0.117046E+02 -0.221290E+00  0.325152E+02  0.417366E+01  0.365748E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.119184E+01  0.472662E-01  0.132349E-01  0.122074E-01  0.200756E-01  0.272601E-02 -0.104256E+04
  0.319447E+02  0.117046E+02  0.467553E+00  0.325152E+02  0.466664E+01  0.365748E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.119184E+01  0.472662E-01  0.132349E-01  0.122074E-01  0.270244E-01  0.272601E-02 -0.104383E+04
  0.319447E+02  0.117046E+02  0.467553E+00  0.325152E+02  0.466664E+01  0.365748E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.119560E+01  0.472662E-01  0.114432E-01  0.128454E-01  0.228736E-01  0.272601E-02 -0.104299E+04
  0.319447E+02  0.117046E+02  0.467553E+00  0.323247E+02  0.466664E+01  0.131562E+01  0.105249E+01  0.104851E+01  0.113471E+01  0.122951E+01  0.480060E-01  0.112407E-01  0.128454E-01  0.237097E-01  0.272601E-02 -0.104211E+04
  0.319820E+02  0.117046E+02  0.467553E+00  0.329734E+02  0.467189E+01  0.537098E+01  0.105249E+01  0.105222E+01  0.113471E+01  0.125175E+01  0.466278E-01  0.112407E-01  0.128454E-01  0.191603E-01  0.632940E-02 -0.104272E+04
  0.319820E+02  0.117508E+02  0.467553E+00  0.329734E+02  0.470433E+01  0.321920E+01  0.105249E+01  0.105222E+01  0.114615E+01  0.125175E+01  0.466278E-01  0.154006E-01  0.199406E-01  0.172197E-01  0.102828E-01 -0.104238E+04
  0.319820E+02  0.117508E+02  0.467553E+00  0.328170E+02  0.470433E+01  0.560701E+00  0.105249E+01  0.105222E+01  0.114615E+01  0.125244E+01  0.497152E-01  0.591758E-02  0.199406E-01  0.559745E-02  0.102828E-01 -0.104158E+04
  0.319820E+02  0.117508E+02  0.467553E+00  0.328170E+02  0.470433E+01  0.560701E+00  0.105249E+01  0.105222E+01  0.114615E+01  0.125244E+01  0.497152E-01  0.591758E-02  0.138429E-01  0.597690E-02  0.102828E-01 -0.104101E+04
  0.319820E+02  0.117508E+02  0.467553E+00  0.328170E+02  0.470433E+01  0.560701E+00  0.105249E+01  0.105222E+01  0.114615E+01  0.126858E+01  0.497152E-01  0.258207E-02  0.138429E-01  0.141225E-01  0.691782E-02 -0.104151E+04
  0.319820E+02  0.117508E+02  0.467553E+00  0.327614E+02  0.470433E+01  0.437845E+01  0.105249E+01  0.105222E+01  0.114615E+01  0.126858E+01  0.441655E-01  0.258207E-02  0.138429E-01  0.236719E-02  0.691782E-02 -0.104197E+04
  0.319820E+02  0.112574E+02  0.467553E+00  0.327614E+02  0.494403E+01  0.340820E+01  0.105249E+01  0.119522E+01  0.114615E+01  0.126858E+01  0.476345E-01  0.258207E-02  0.138429E-01  0.236719E-02  0.691782E-02 -0.104126E+04
  0.317757E+02  0.112574E+02  0.467553E+00  0.331045E+02  0.494403E+01  0.182065E+01  0.105249E+01  0.119522E+01  0.114615E+01  0.125200E+01  0.541794E-01  0.277676E-02  0.138429E-01  0.477495E-02  0.691782E-02 -0.104186E+04
  0.317757E+02  0.112574E+02  0.467553E+00  0.331045E+02  0.220414E+01  0.182065E+01  0.104480E+01  0.119522E+01  0.114615E+01  0.125200E+01  0.541794E-01  0.115024E-01  0.738479E-02  0.477495E-02  0.691782E-02 -0.104156E+04
  0.317757E+02  0.112574E+02  0.467553E+00  0.337655E+02  0.220414E+01  0.182065E+01  0.104480E+01  0.984205E+00  0.115512E+01  0.125200E+01  0.516904E-01  0.178203E-02  0.103770E-01  0.958896E-02  0.691782E-02 -0.104204E+04
  0.317757E+02  0.112574E+02  0.467553E+00  0.337655E+02  0.220414E+01  0.182065E+01  0.104480E+01  0.112543E+01  0.115512E+01  0.124019E+01  0.516904E-01  0.510030E-02  0.103770E-01  0.290580E-02  0.178524E-01 -0.104219E+04
  0.317757E+02  0.112574E+02  0.467553E+00  0.337655E+02  0.220414E+01  0.182065E+01  0.104480E+01  0.112543E+01  0.115512E+01  0.128959E+01  0.520009E-01  0.217533E-02  0.103770E-01  0.290580E-02  0.258795E-01 -0.104265E+04
  0.317757E+02  0.112574E+02  0.467553E+00  0.329086E+02  0.203214E+01  0.182065E+01  0.103877E+01  0.112543E+01  0.115512E+01  0.128959E+01  0.526829E-01  0.217533E-02  0.103770E-01  0.290580E-02  0.258795E-01 -0.104726E+04
  0.317757E+02  0.112520E+02  0.467553E+00  0.336657E+02  0.384529E+01  0.182065E+01  0.105298E+01  0.112543E+01  0.115512E+01  0.128959E+01  0.526829E-01  0.217533E-02  0.473236E-02  0.290580E-02  0.252297E-01 -0.104175E+04
  0.317757E+02  0.112520E+02  0.467553E+00  0.340979E+02  0.384529E+01  0.711473E+00  0.105298E+01  0.112543E+01  0.115512E+01  0.128959E+01  0.526829E-01  0.217533E-02  0.304049E-01  0.165139E-02  0.259448E-01 -0.104485E+04
