Kmin_MC_a1     Kmin_MC_a2     Kmin_MC_a3     Kmin_MC_a4     Kmin_MC_a5     Kmin_MC_a6     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Kmin_TR_a5     Kmin_TR_a6     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.283315E+02   0.330614E+02   0.423414E+02   0.321835E+02   0.343651E+02   0.339941E+02   0.324825E+02   0.233858E+02   0.281532E+02   0.201378E+02   0.227353E+02   0.171152E+02   0.911086E-02   0.174643E-01   0.186603E-02   0.643487E-02   0.144794E-02  -0.574137E+02
   0.326311E+02   0.373040E+02   0.365538E+02   0.424699E+02   0.280469E+02   0.344820E+02   0.240846E+02   0.217280E+02   0.274269E+02   0.282413E+02   0.314009E+02   0.311589E+02   0.934662E-02   0.105824E-01   0.170854E-01   0.730820E-02   0.139161E-01  -0.558639E+02
   0.342518E+02   0.442573E+02   0.397164E+02   0.372534E+02   0.287621E+02   0.362956E+02   0.339772E+02   0.249648E+02   0.281628E+02   0.261400E+02   0.235828E+02   0.242258E+02   0.338858E-01   0.450902E-02   0.252134E-03   0.444659E-02   0.706546E-02  -0.544620E+02
   0.282289E+02   0.319415E+02   0.399058E+02   0.379194E+02   0.293710E+02   0.340750E+02   0.257361E+02   0.221611E+02   0.317361E+02   0.316197E+02   0.177830E+02   0.198769E+02   0.289113E-01   0.204380E-01   0.252134E-03   0.799389E-02   0.530428E-03  -0.572188E+02
   0.327890E+02   0.375698E+02   0.341046E+02   0.344390E+02   0.292368E+02   0.356690E+02   0.326768E+02   0.244574E+02   0.323402E+02   0.227015E+02   0.258950E+02   0.199564E+02   0.146478E-02   0.141686E-01   0.210864E-01   0.587060E-02   0.902556E-02  -0.555551E+02
   0.356939E+02   0.336584E+02   0.413066E+02   0.343549E+02   0.322335E+02   0.326772E+02   0.323435E+02   0.235795E+02   0.377083E+02   0.344660E+02   0.323685E+02   0.238073E+02   0.255316E-01   0.616008E-02   0.198249E-01   0.639130E-02   0.780293E-02  -0.556898E+02
   0.328179E+02   0.355681E+02   0.324244E+02   0.340362E+02   0.367014E+02   0.320480E+02   0.228369E+02   0.301681E+02   0.266389E+02   0.254034E+02   0.306783E+02   0.316846E+02   0.140946E-01   0.500518E-01   0.154022E-01   0.175885E-01   0.352549E-02  -0.576457E+02
   0.330039E+02   0.403833E+02   0.398712E+02   0.344226E+02   0.354061E+02   0.311902E+02   0.276982E+02   0.326396E+02   0.268468E+02   0.364634E+02   0.316076E+02   0.235160E+02   0.389330E-01   0.282806E-02   0.200890E-02   0.831930E-02   0.631655E-02  -0.522594E+02
   0.432607E+02   0.377771E+02   0.329228E+02   0.302997E+02   0.329256E+02   0.311902E+02   0.278114E+02   0.363362E+02   0.310936E+02   0.245976E+02   0.265325E+02   0.238113E+02   0.303452E-01   0.139539E-01   0.200890E-02   0.302496E-02   0.483024E-02  -0.562136E+02
   0.328936E+02   0.303132E+02   0.392424E+02   0.341062E+02   0.374793E+02   0.319589E+02   0.345676E+02   0.331918E+02   0.284297E+02   0.274629E+02   0.267165E+02   0.274588E+02   0.193318E-01   0.240897E-01   0.180799E-01   0.347121E-03   0.386205E-02  -0.535818E+02
   0.318118E+02   0.308714E+02   0.353407E+02   0.350439E+02   0.319527E+02   0.338664E+02   0.251779E+02   0.343323E+02   0.257652E+02   0.310633E+02   0.249234E+02   0.326203E+02   0.374270E-01   0.223409E-01   0.280513E-01   0.347121E-03   0.552257E-02  -0.543041E+02
   0.368590E+02   0.384427E+02   0.404355E+02   0.418410E+02   0.318555E+02   0.333376E+02   0.237453E+02   0.247008E+02   0.231791E+02   0.296727E+02   0.316532E+02   0.210730E+02   0.207354E-02   0.775104E-02   0.238312E-01   0.347121E-03   0.562419E-02  -0.567000E+02
   0.398252E+02   0.366301E+02   0.365466E+02   0.377812E+02   0.374155E+02   0.303043E+02   0.231205E+02   0.267494E+02   0.221653E+02   0.264267E+02   0.408452E+02   0.294517E+02   0.111196E-02   0.312234E-01   0.758034E-03   0.124209E-01   0.272342E-01  -0.639237E+02
   0.386521E+02   0.330081E+02   0.335269E+02   0.323246E+02   0.412792E+02   0.294066E+02   0.265346E+02   0.318910E+02   0.255970E+02   0.314968E+02   0.293291E+02   0.288774E+02   0.473481E-01   0.517135E-01   0.355279E-03   0.136127E-01   0.310410E-01  -0.612822E+02
   0.401616E+02   0.372715E+02   0.359689E+02   0.355272E+02   0.315802E+02   0.332610E+02   0.314692E+02   0.196192E+02   0.296405E+02   0.262477E+02   0.293291E+02   0.284425E+02   0.142726E-01   0.235193E-01   0.148446E-01   0.420305E-03   0.767908E-02  -0.536202E+02
   0.214160E+02   0.336259E+02   0.396388E+02   0.347910E+02   0.313530E+02   0.332492E+02   0.328589E+02   0.289847E+02   0.234134E+02   0.325901E+02   0.287221E+02   0.355630E+02   0.453079E-01   0.290188E-02   0.698819E-03   0.348487E-01   0.178705E-01  -0.628063E+02
   0.382522E+02   0.363820E+02   0.382719E+02   0.347910E+02   0.305889E+02   0.340765E+02   0.312101E+02   0.274593E+02   0.284857E+02   0.273237E+02   0.318130E+02   0.306921E+02   0.139352E-01   0.383615E-02   0.857413E-02   0.247648E-02   0.138285E-01  -0.501913E+02
   0.344094E+02   0.329633E+02   0.379985E+02   0.353934E+02   0.395952E+02   0.327230E+02   0.269405E+02   0.248987E+02   0.299357E+02   0.288440E+02   0.264379E+02   0.279662E+02   0.258452E-01   0.100197E-01   0.165484E-01   0.109032E-01   0.272873E-02  -0.509458E+02
   0.347329E+02   0.384773E+02   0.383388E+02   0.332753E+02   0.374229E+02   0.329188E+02   0.347004E+02   0.293069E+02   0.304035E+02   0.364189E+02   0.215261E+02   0.244853E+02   0.350617E-01   0.570870E-02   0.799461E-02   0.415307E-03   0.272873E-02  -0.527000E+02
   0.379027E+02   0.312676E+02   0.350992E+02   0.374357E+02   0.312242E+02   0.358855E+02   0.280513E+02   0.292916E+02   0.331617E+02   0.324891E+02   0.211922E+02   0.279050E+02   0.159163E-01   0.631497E-02   0.132114E-01   0.208466E-02   0.695461E-02  -0.522260E+02
   0.384159E+02   0.390015E+02   0.384518E+02   0.308364E+02   0.411658E+02   0.302869E+02   0.276546E+02   0.324977E+02   0.273066E+02   0.208811E+02   0.221553E+02   0.272928E+02   0.408254E-01   0.506671E-02   0.103333E-02   0.216748E-02   0.122159E-01  -0.545163E+02
   0.387551E+02   0.362822E+02   0.354894E+02   0.317844E+02   0.313760E+02   0.351810E+02   0.270907E+02   0.221291E+02   0.282305E+02   0.216848E+02   0.280065E+02   0.271129E+02   0.245900E-01   0.404376E-02   0.205958E-01   0.395895E-02   0.637993E-02  -0.522540E+02
   0.358116E+02   0.382178E+02   0.314076E+02   0.369303E+02   0.307477E+02   0.355725E+02   0.293096E+02   0.249831E+02   0.366735E+02   0.230169E+02   0.217642E+02   0.217089E+02   0.250244E-01   0.285572E-01   0.117696E-01   0.851980E-02   0.168362E-01  -0.576686E+02
   0.297226E+02   0.318966E+02   0.430708E+02   0.381585E+02   0.325393E+02   0.329749E+02   0.258958E+02   0.213417E+02   0.317981E+02   0.338643E+02   0.314343E+02   0.262301E+02   0.238859E-01   0.187257E-01   0.108373E-01   0.134978E-02   0.329871E-01  -0.569060E+02
   0.336271E+02   0.309383E+02   0.329428E+02   0.386301E+02   0.294167E+02   0.376396E+02   0.248667E+02   0.300637E+02   0.310762E+02   0.424045E+02   0.266002E+02   0.243331E+02   0.258987E-01   0.241345E-01   0.293375E-03   0.134978E-02   0.207112E-02  -0.575902E+02
   0.351500E+02   0.355825E+02   0.390093E+02   0.309904E+02   0.310766E+02   0.353652E+02   0.250541E+02   0.294252E+02   0.246432E+02   0.369705E+02   0.245858E+02   0.337774E+02   0.192513E-01   0.343905E-01   0.293375E-03   0.709823E-02   0.269907E-02  -0.556587E+02
   0.306548E+02   0.341570E+02   0.335593E+02   0.336075E+02   0.347921E+02   0.329261E+02   0.243862E+02   0.323023E+02   0.266557E+02   0.293351E+02   0.307525E+02   0.261750E+02   0.592372E-01   0.885985E-02   0.293375E-03   0.240313E-02   0.208294E-03  -0.513487E+02
   0.361417E+02   0.319592E+02   0.233866E+02   0.313831E+02   0.390887E+02   0.329261E+02   0.178088E+02   0.280709E+02   0.233404E+02   0.290060E+02   0.278891E+02   0.242447E+02   0.252191E-01   0.249628E-01   0.626058E-02   0.292334E-02   0.208294E-03  -0.664732E+02
   0.303799E+02   0.318297E+02   0.406495E+02   0.316850E+02   0.334130E+02   0.310017E+02   0.271419E+02   0.283648E+02   0.274993E+02   0.325207E+02   0.259326E+02   0.289842E+02   0.290761E-01   0.512037E-01   0.777885E-02   0.702667E-02   0.140668E-01  -0.573980E+02
   0.316167E+02   0.290666E+02   0.443618E+02   0.359728E+02   0.317937E+02   0.347899E+02   0.271817E+02   0.258747E+02   0.251410E+02   0.226795E+02   0.304586E+02   0.311194E+02   0.165291E-01   0.110489E-01   0.165633E-01   0.124080E-01   0.202601E-02  -0.554114E+02
   0.323696E+02   0.399616E+02   0.361100E+02   0.387336E+02   0.313915E+02   0.343842E+02   0.305627E+02   0.302825E+02   0.251693E+02   0.309083E+02   0.217652E+02   0.334924E+02   0.163349E-01   0.150800E-01   0.187193E-02   0.456072E-02   0.270939E-02  -0.516990E+02
