Kmin_MR_a0     Kmin_MR_a1     Kmin_MR_a2     Kmin_MR_a3     Kmin_MR_a4     Kmin_MR_a5     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Kmin_TR_a5     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.304701E+02   0.997820E+01   0.800215E+00  -0.461264E+01   0.101382E+01  -0.965472E+01   0.282416E+02   0.117042E+01   0.497111E+01  -0.694942E+01  -0.658874E+00  -0.253537E+01   0.375077E-01   0.457211E-02   0.434485E-02   0.111063E-02   0.941369E-02  -0.104098E+04   0.164766E+02   0.000000E+00  -0.105746E+04   0.211491E+04
   0.304803E+02   0.100450E+02   0.732848E+00  -0.346168E+01   0.618516E+00  -0.917245E+01   0.283225E+02   0.541337E+01   0.400218E+01  -0.149798E+01  -0.242373E+01  -0.730774E+00   0.417638E-01   0.539232E-03   0.177452E-01   0.394313E-02   0.677623E-02  -0.104718E+04   0.155203E+02   0.000000E+00  -0.106270E+04   0.212540E+04
   0.304803E+02   0.100571E+02   0.108132E+01  -0.411552E+01   0.125426E+01  -0.917245E+01   0.283225E+02   0.239846E+01   0.193865E+01  -0.295896E+01  -0.750155E+00  -0.136176E+01   0.374451E-01   0.275943E-01   0.144757E-01   0.744260E-04   0.985361E-03  -0.104464E+04   0.141077E+02   0.000000E+00  -0.105875E+04   0.211750E+04
   0.304803E+02   0.107915E+02   0.938113E+00  -0.285598E+01   0.147677E+01  -0.796294E+01   0.279041E+02   0.341986E+01   0.113583E+01  -0.140287E+01  -0.374822E+01   0.593177E+00   0.390744E-01   0.296457E-02   0.147001E-01   0.167835E-01   0.185695E-02  -0.104467E+04   0.147902E+02   0.000000E+00  -0.105946E+04   0.211892E+04
   0.304803E+02   0.108733E+02   0.458476E+00  -0.285598E+01   0.145458E+00  -0.840477E+01   0.274658E+02   0.423599E+01   0.412067E+01  -0.376753E+01  -0.251560E+01  -0.380248E+01   0.321868E-01   0.296457E-02   0.623375E-03   0.125529E-01   0.185695E-02  -0.103934E+04   0.166209E+02   0.000000E+00  -0.105596E+04   0.211192E+04
   0.303491E+02   0.109581E+02  -0.448595E-01  -0.213424E+01   0.331489E+00  -0.816634E+01   0.277301E+02   0.265916E+01   0.375871E+01  -0.404607E+01  -0.108811E+01  -0.203991E+01   0.341039E-01   0.143957E-01   0.799963E-02   0.940793E-02   0.132545E-01  -0.104285E+04   0.139149E+02   0.000000E+00  -0.105676E+04   0.211353E+04
   0.304735E+02   0.109657E+02   0.121465E+00  -0.295701E+01  -0.616222E-01  -0.822638E+01   0.272729E+02   0.279705E+01   0.337727E+01  -0.373778E+01  -0.180766E+01  -0.361900E+01   0.372823E-01   0.205880E-01   0.177142E-03   0.335099E-02   0.177122E-02  -0.103967E+04   0.158319E+02   0.000000E+00  -0.105550E+04   0.211100E+04
   0.302866E+02   0.104103E+02   0.386973E+00  -0.386652E+01   0.298884E+00  -0.822638E+01   0.288680E+02   0.297747E+01   0.303575E+01  -0.468808E+01  -0.148943E+01  -0.189526E+01   0.412381E-01   0.313674E-01   0.177142E-03   0.321221E-02   0.390290E-02  -0.104172E+04   0.145547E+02   0.000000E+00  -0.105627E+04   0.211255E+04
   0.303233E+02   0.104103E+02   0.307295E+00  -0.424911E+01   0.727573E+00  -0.794128E+01   0.281190E+02   0.297747E+01   0.460391E+01  -0.557123E+01  -0.577170E-01  -0.282537E+01   0.425714E-01   0.750874E-02   0.950921E-03   0.275361E-02   0.225610E-01  -0.104394E+04   0.150433E+02   0.000000E+00  -0.105898E+04   0.211797E+04
   0.304762E+02   0.106431E+02   0.235699E+00  -0.342607E+01   0.437497E+00  -0.840396E+01   0.275425E+02   0.301262E+01   0.307027E+01  -0.339419E+01  -0.153530E+01  -0.525362E+01   0.338607E-01   0.120543E-01   0.468093E-01   0.249280E-01   0.297975E-02  -0.104651E+04   0.974355E+01   0.000000E+00  -0.105625E+04   0.211251E+04
   0.301333E+02   0.102821E+02   0.238795E+00  -0.347745E+01   0.618878E+00  -0.792795E+01   0.281791E+02   0.215951E+01   0.420001E+01  -0.255801E+01   0.668296E-03   0.967887E+00   0.414404E-01   0.225922E-01   0.139044E-02   0.280349E-02   0.173777E-03  -0.104097E+04   0.157247E+02   0.000000E+00  -0.105669E+04   0.211339E+04
   0.304480E+02   0.104131E+02   0.233141E+00  -0.292881E+01   0.943738E+00  -0.838411E+01   0.280303E+02   0.277593E+01   0.522575E+01  -0.295416E+01   0.224489E+00   0.152392E+00   0.371387E-01   0.231190E-01   0.304587E-01   0.646576E-02   0.380564E-02  -0.104392E+04   0.120358E+02   0.000000E+00  -0.105596E+04   0.211191E+04
   0.302715E+02   0.103751E+02   0.395828E+00  -0.272514E+01   0.565127E+00  -0.838411E+01   0.281920E+02   0.241986E+01   0.458882E+01  -0.188006E+01  -0.452699E+00  -0.281565E+01   0.412889E-01   0.462503E-02   0.244185E-01   0.163046E-02   0.201093E-01  -0.104359E+04   0.133424E+02   0.000000E+00  -0.105693E+04   0.211386E+04
   0.302761E+02   0.102130E+02   0.511838E+00  -0.341527E+01   0.339058E+00  -0.886936E+01   0.292601E+02   0.132373E+01   0.702593E+01  -0.470791E+01   0.964691E+00  -0.244329E+01   0.355915E-01   0.761617E-02   0.225949E-01   0.541250E-03   0.487772E-03  -0.104138E+04   0.152967E+02   0.000000E+00  -0.105668E+04   0.211335E+04
   0.303157E+02   0.102130E+02   0.506468E+00  -0.353257E+01   0.575994E+00  -0.900178E+01   0.289836E+02   0.238072E+01   0.702593E+01  -0.511788E+01   0.301368E+00  -0.244329E+01   0.370266E-01   0.211240E-01   0.477824E-02   0.117353E-01   0.134327E-01  -0.104102E+04   0.133137E+02   0.000000E+00  -0.105433E+04   0.210867E+04
   0.305679E+02   0.108147E+02   0.938435E+00  -0.334773E+01   0.575994E+00  -0.897495E+01   0.285119E+02   0.212953E+01   0.577249E+01  -0.560635E+01   0.457023E+00  -0.141172E+01   0.394896E-01   0.619213E-02   0.104317E-02   0.116444E-01   0.924535E-02  -0.103845E+04   0.156082E+02   0.000000E+00  -0.105406E+04   0.210812E+04
   0.306472E+02   0.105469E+02   0.901142E+00  -0.327644E+01   0.688639E+00  -0.912785E+01   0.287596E+02   0.147983E+01   0.647903E+01  -0.338244E+01   0.160095E+01  -0.139374E+01   0.388163E-01   0.490286E-02   0.996771E-03   0.165359E-01   0.341756E-05  -0.104222E+04   0.161768E+02   0.000000E+00  -0.105840E+04   0.211679E+04
   0.305330E+02   0.103553E+02   0.865734E+00  -0.405876E+01   0.688639E+00  -0.954894E+01   0.305005E+02   0.124563E+01   0.839927E+01  -0.510265E+01  -0.137331E+01  -0.655500E+01   0.494653E-01   0.152452E-02   0.182040E-01   0.113262E-01   0.341756E-05  -0.105297E+04   0.153149E+02   0.000000E+00  -0.106828E+04   0.213657E+04
   0.303173E+02   0.105039E+02   0.561873E+00  -0.294728E+01   0.146773E+01  -0.745052E+01   0.286823E+02   0.228682E+01   0.612699E+01  -0.650997E+01   0.161765E+01  -0.433913E+01   0.356807E-01   0.188052E-01   0.382289E-02   0.212833E-02   0.747780E-02  -0.104188E+04   0.151973E+02   0.000000E+00  -0.105708E+04   0.211415E+04
   0.305581E+02   0.108258E+02   0.133279E+01  -0.352297E+01   0.601093E+00  -0.851615E+01   0.284670E+02   0.254888E+01   0.586088E+01  -0.483188E+01   0.268523E+01  -0.156585E+01   0.347518E-01   0.196943E-02   0.552873E-03   0.521159E-02   0.434142E-03  -0.104003E+04   0.176039E+02   0.000000E+00  -0.105763E+04   0.211527E+04
   0.304417E+02   0.102328E+02   0.679875E+00  -0.408855E+01   0.601093E+00  -0.962535E+01   0.271339E+02   0.254888E+01   0.353856E+01  -0.415711E+01   0.106761E+01  -0.142625E+01   0.374850E-01   0.833475E-02   0.389044E-02   0.263488E-02   0.206613E-02  -0.104136E+04   0.167281E+02   0.000000E+00  -0.105809E+04   0.211618E+04
   0.306202E+02   0.104362E+02   0.612723E+00  -0.377220E+01   0.533733E+00  -0.965478E+01   0.293541E+02   0.233461E+01   0.492700E+01  -0.468295E+01   0.169976E+01   0.136317E+01   0.409661E-01   0.245396E-01   0.112582E-01   0.204025E-02   0.206613E-02  -0.104604E+04   0.144303E+02   0.000000E+00  -0.106047E+04   0.212094E+04
   0.305198E+02   0.103038E+02   0.639014E+00  -0.386006E+01   0.533733E+00  -0.918877E+01   0.298331E+02   0.745206E+00   0.949645E+01  -0.471227E+01   0.594100E+00  -0.143459E+01   0.445209E-01   0.616972E-02   0.337359E-03   0.692563E-02   0.167744E-01  -0.104583E+04   0.154000E+02   0.000000E+00  -0.106123E+04   0.212246E+04
   0.304895E+02   0.106706E+02   0.102732E+01  -0.330799E+01   0.743924E+00  -0.886828E+01   0.294212E+02  -0.225365E+01   0.610088E+01  -0.561378E+01  -0.203947E+01  -0.993503E+00   0.431117E-01   0.839233E-02   0.788956E-03   0.251262E-02   0.173523E-02  -0.104711E+04   0.170778E+02   0.000000E+00  -0.106419E+04   0.212838E+04
   0.304895E+02   0.110743E+02   0.115936E+01  -0.278067E+01   0.240986E+00  -0.902399E+01   0.292444E+02  -0.649535E+00   0.828483E+01  -0.702613E+01   0.363375E+01  -0.410108E+01   0.399266E-01   0.265182E-02   0.733440E-03   0.377269E-02   0.924287E-02  -0.104479E+04   0.167806E+02   0.000000E+00  -0.106157E+04   0.212314E+04
   0.304587E+02   0.109984E+02  -0.150291E+00  -0.256718E+01   0.571260E+00  -0.733329E+01   0.283554E+02   0.204114E+01   0.629219E+01  -0.600697E+01  -0.216654E+01  -0.156226E+01   0.384240E-01   0.566504E-03   0.221139E-01   0.246823E-02   0.101378E-01  -0.104323E+04   0.148920E+02   0.000000E+00  -0.105812E+04   0.211624E+04
   0.304518E+02   0.109984E+02   0.446543E+00  -0.256718E+01   0.571260E+00  -0.772818E+01   0.283542E+02   0.218028E+01   0.407568E+01  -0.534558E+01  -0.285544E+00  -0.210169E+01   0.398869E-01   0.566504E-03   0.183997E-02   0.182219E-02   0.531669E-02  -0.103654E+04   0.174661E+02   0.000000E+00  -0.105401E+04   0.210801E+04
   0.304142E+02   0.109984E+02   0.345230E+00  -0.256718E+01   0.263006E+00  -0.761053E+01   0.283542E+02   0.218028E+01   0.398531E+01  -0.312023E+01  -0.177438E+01  -0.332533E+01   0.431062E-01   0.863464E-02   0.112620E-01   0.182219E-02   0.112877E-01  -0.104124E+04   0.151200E+02   0.000000E+00  -0.105636E+04   0.211272E+04
   0.303251E+02   0.106514E+02   0.228829E+00  -0.326169E+01   0.263006E+00  -0.761053E+01   0.279152E+02   0.218028E+01   0.325547E+01  -0.388533E+01  -0.231218E+01  -0.332533E+01   0.337596E-01   0.117725E-01   0.363869E-02   0.104371E-02   0.543458E-03  -0.103837E+04   0.167208E+02   0.000000E+00  -0.105509E+04   0.211018E+04
   0.303258E+02   0.108754E+02   0.901425E+00  -0.307392E+01   0.263006E+00  -0.822092E+01   0.279152E+02   0.271540E+01   0.614384E+01  -0.369813E+01  -0.237035E+01  -0.704457E+00   0.338094E-01   0.197958E-01   0.684236E-03   0.213435E-01   0.282480E-03  -0.104202E+04   0.142101E+02   0.000000E+00  -0.105623E+04   0.211246E+04
   0.302792E+02   0.107810E+02   0.651716E-01  -0.332714E+01  -0.400701E-01  -0.822092E+01   0.281020E+02   0.271540E+01   0.631540E+01  -0.234074E+01  -0.364782E-01  -0.105412E+00   0.359607E-01   0.441905E-03   0.217397E-01   0.319580E-01   0.265955E-01  -0.104440E+04   0.103472E+02   0.000000E+00  -0.105475E+04   0.210949E+04
   0.302001E+02   0.107899E+02  -0.466596E-01  -0.297231E+01  -0.186651E+00  -0.845134E+01   0.281020E+02   0.271540E+01   0.526712E+01  -0.510133E+01  -0.968979E+00  -0.207702E+01   0.307910E-01   0.892050E-03   0.128998E-01   0.100267E-01   0.978081E-02  -0.104087E+04   0.150607E+02   0.000000E+00  -0.105593E+04   0.211186E+04
   0.302708E+02   0.109804E+02  -0.466596E-01  -0.235301E+01  -0.202383E+00  -0.747679E+01   0.276910E+02   0.294404E+01   0.591113E+01  -0.356236E+01   0.217188E+01  -0.340025E+01   0.398446E-01   0.590299E-02   0.727222E-02   0.240727E-01   0.677561E-02  -0.104365E+04   0.140183E+02   0.000000E+00  -0.105767E+04   0.211534E+04
   0.302082E+02   0.110303E+02  -0.283697E+00  -0.286148E+01  -0.590963E+00  -0.744824E+01   0.289032E+02   0.681901E+00   0.776678E+01  -0.528534E+01  -0.130613E+01  -0.307920E+01   0.402751E-01   0.375456E-01   0.207498E-01   0.132695E-02   0.428142E-02  -0.104591E+04   0.120303E+02   0.000000E+00  -0.105794E+04   0.211588E+04
   0.301999E+02   0.108580E+02   0.158703E-01  -0.301955E+01  -0.590963E+00  -0.866986E+01   0.275088E+02   0.419559E+01   0.361620E+01  -0.528534E+01   0.116335E+01  -0.374427E+00   0.386729E-01   0.147795E-01   0.124634E-02   0.107600E-01   0.665369E-02  -0.104767E+04   0.150767E+02   0.000000E+00  -0.106275E+04   0.212549E+04
   0.301614E+02   0.107616E+02  -0.328711E+00  -0.303418E+01  -0.627701E+00  -0.827147E+01   0.278470E+02   0.113375E+01   0.655027E+01  -0.406219E+01   0.201848E+00  -0.221680E+01   0.349976E-01   0.326268E-01   0.314314E-01   0.851657E-02   0.154037E-01  -0.104706E+04   0.962283E+01   0.000000E+00  -0.105668E+04   0.211337E+04
   0.302253E+02   0.107616E+02   0.197634E+00  -0.306571E+01  -0.327178E+00  -0.842762E+01   0.286365E+02   0.620569E+00   0.495293E+01  -0.421708E+01  -0.261118E+01  -0.379309E+01   0.376975E-01   0.186532E-02   0.270118E-01   0.981504E-02   0.263170E-02  -0.104313E+04   0.142883E+02   0.000000E+00  -0.105742E+04   0.211484E+04
   0.301803E+02   0.106477E+02   0.838653E+00  -0.329781E+01   0.121976E+00  -0.816375E+01   0.284154E+02   0.339501E+01   0.358941E+01  -0.332972E+01  -0.303378E+01  -0.257907E+01   0.340671E-01   0.107040E-01   0.856281E-03   0.499228E-02   0.263170E-02  -0.104115E+04   0.165023E+02   0.000000E+00  -0.105765E+04   0.211530E+04
   0.302703E+02   0.106477E+02   0.541238E-01  -0.358268E+01  -0.337204E+00  -0.936456E+01   0.284154E+02   0.181065E+01   0.613619E+01  -0.596259E+01   0.886440E+00  -0.215768E+01   0.337706E-01   0.345363E-02   0.143555E-01   0.125649E-01   0.317237E-02  -0.104189E+04   0.150660E+02   0.000000E+00  -0.105696E+04   0.211391E+04
   0.304228E+02   0.103544E+02   0.489079E+00  -0.354820E+01   0.133119E+00  -0.868474E+01   0.284154E+02   0.111258E+01   0.505957E+01  -0.508142E+01   0.538334E+00  -0.219725E+01   0.404685E-01   0.412898E-02   0.108343E-01   0.209768E-02   0.428933E-02  -0.103924E+04   0.162857E+02   0.000000E+00  -0.105553E+04   0.211105E+04
   0.301807E+02   0.104285E+02   0.489079E+00  -0.308160E+01   0.153421E+00  -0.892737E+01   0.288073E+02   0.255442E+01   0.560044E+01  -0.309847E+01  -0.385357E+01   0.172066E+00   0.373601E-01   0.481648E-02   0.180269E-01   0.397771E-02   0.342881E-01  -0.104604E+04   0.123098E+02   0.000000E+00  -0.105835E+04   0.211670E+04
   0.301920E+02   0.105143E+02  -0.417283E+00  -0.317276E+01  -0.497187E+00  -0.800559E+01   0.287364E+02   0.255442E+01   0.525683E+01  -0.464006E+01   0.315304E+00  -0.944072E+00   0.374944E-01   0.834589E-02   0.113237E-01   0.844852E-02   0.637086E-02  -0.104015E+04   0.149718E+02   0.000000E+00  -0.105512E+04   0.211024E+04
   0.302021E+02   0.104785E+02   0.243162E+00  -0.349475E+01  -0.563097E-01  -0.800559E+01   0.280995E+02   0.433178E+01   0.437978E+01  -0.447005E+00   0.592545E+00   0.726655E-01   0.376360E-01   0.365513E-02   0.570010E-02   0.399843E-03   0.130870E-02  -0.103987E+04   0.173143E+02   0.000000E+00  -0.105718E+04   0.211437E+04
   0.304125E+02   0.105748E+02   0.243162E+00  -0.359604E+01   0.337348E+00  -0.880185E+01   0.283621E+02   0.161113E+01   0.437978E+01  -0.571628E+01  -0.253801E+01  -0.334463E+01   0.415197E-01   0.268891E-02   0.979239E-03   0.568680E-02   0.581208E-02  -0.103884E+04   0.169040E+02   0.000000E+00  -0.105574E+04   0.211149E+04
   0.303919E+02   0.104600E+02   0.559455E+00  -0.359604E+01   0.337348E+00  -0.880185E+01   0.283621E+02   0.161113E+01   0.792734E+01  -0.705836E+01  -0.414461E+00  -0.453771E+01   0.384732E-01   0.825829E-02   0.716670E-02   0.100428E-03   0.742174E-02  -0.104012E+04   0.161260E+02   0.000000E+00  -0.105625E+04   0.211249E+04
   0.304211E+02   0.105447E+02   0.987676E+00  -0.353182E+01   0.554343E+00  -0.905989E+01   0.290372E+02   0.178192E+01   0.621728E+01  -0.541873E+01  -0.419589E+00   0.125112E+01   0.378614E-01   0.825094E-02   0.157459E-01   0.100428E-03   0.131872E-01  -0.104132E+04   0.146922E+02   0.000000E+00  -0.105601E+04   0.211202E+04
   0.304454E+02   0.105447E+02  -0.181729E+00  -0.350192E+01   0.163870E+00  -0.905989E+01   0.288665E+02   0.108332E+01   0.656616E+01  -0.574775E+01   0.901947E+00  -0.374207E+01   0.381774E-01   0.828498E-02   0.256899E-02   0.100428E-03   0.119074E-01  -0.103994E+04   0.161345E+02   0.000000E+00  -0.105607E+04   0.211215E+04
   0.304454E+02   0.109063E+02   0.298476E+00  -0.330942E+01  -0.196692E-01  -0.830478E+01   0.279703E+02   0.238810E+01   0.581401E+01  -0.612247E+01   0.112130E+01  -0.510160E+01   0.311436E-01   0.142667E-01   0.369262E-03   0.111668E-01   0.392730E-01  -0.104358E+04   0.119131E+02   0.000000E+00  -0.105549E+04   0.211099E+04
   0.304411E+02   0.109366E+02   0.179316E-02  -0.230946E+01  -0.196692E-01  -0.873416E+01   0.279703E+02   0.191498E+01   0.546378E+01  -0.345933E+01   0.112130E+01  -0.131055E+00   0.415682E-01   0.162252E-01   0.267155E-01   0.166049E-01   0.340317E-02  -0.104766E+04   0.121258E+02   0.000000E+00  -0.105979E+04   0.211957E+04
   0.304117E+02   0.113177E+02   0.324978E+00  -0.278839E+01  -0.222067E+00  -0.782276E+01   0.279703E+02   0.191498E+01   0.463689E+01  -0.360998E+01  -0.280126E+00  -0.558170E+01   0.363698E-01   0.106645E-01   0.208680E-03   0.466901E-02   0.207640E-02  -0.104096E+04   0.166588E+02   0.000000E+00  -0.105762E+04   0.211524E+04
   0.304541E+02   0.112101E+02   0.450747E+00  -0.273407E+01  -0.471010E-01  -0.857796E+01   0.283386E+02   0.274499E+01   0.565768E+01  -0.440948E+01  -0.104386E+01  -0.248802E+01   0.441143E-01   0.596378E-02   0.604901E-02   0.842094E-03   0.544104E-03  -0.104103E+04   0.170808E+02   0.000000E+00  -0.105811E+04   0.211622E+04
   0.305354E+02   0.110094E+02   0.165809E+00  -0.311737E+01  -0.471010E-01  -0.864842E+01   0.292240E+02   0.334273E+01   0.365811E+01  -0.448104E+01   0.231259E+01  -0.292101E-01   0.369922E-01   0.930543E-03   0.222922E-02   0.248348E-01   0.210367E-02  -0.104695E+04   0.154109E+02   0.000000E+00  -0.106236E+04   0.212472E+04
   0.303574E+02   0.110489E+02   0.165809E+00  -0.305457E+01  -0.479131E+00  -0.824191E+01   0.280302E+02   0.469505E+01   0.372072E+01  -0.143547E+01  -0.124442E+01  -0.292101E-01   0.406269E-01   0.180525E-01   0.258827E-02   0.393691E-01   0.265286E-02  -0.104485E+04   0.121544E+02   0.000000E+00  -0.105700E+04   0.211401E+04
   0.304407E+02   0.106331E+02  -0.174290E+00  -0.382096E+01   0.205995E+00  -0.760323E+01   0.282079E+02   0.351327E+01   0.279908E+01  -0.387441E+01  -0.124442E+01  -0.473190E+01   0.363410E-01   0.837513E-02   0.244269E-01   0.228022E-01   0.265286E-02  -0.104674E+04   0.125950E+02   0.000000E+00  -0.105933E+04   0.211867E+04
   0.302771E+02   0.106331E+02  -0.424934E-01  -0.293575E+01   0.424795E+00  -0.760323E+01   0.275666E+02   0.230404E+01   0.461576E+01  -0.454713E+00   0.133118E-01  -0.250007E+01   0.369696E-01   0.105317E-01   0.659149E-02   0.252391E-02   0.771128E-02  -0.104304E+04   0.156848E+02   0.000000E+00  -0.105872E+04   0.211745E+04
   0.303042E+02   0.103780E+02  -0.424934E-01  -0.317798E+01   0.524884E+00  -0.773040E+01   0.275582E+02   0.346025E+01   0.232545E+01  -0.218612E+01  -0.299367E+01  -0.305223E+01   0.376284E-01   0.223789E-01   0.141785E-01   0.353922E-02   0.410051E-02  -0.104250E+04   0.140010E+02   0.000000E+00  -0.105650E+04   0.211300E+04
   0.303062E+02   0.104219E+02   0.179744E+00  -0.340202E+01   0.457250E+00  -0.773040E+01   0.277523E+02   0.346025E+01   0.391490E+01  -0.242363E+01  -0.254291E+01  -0.337144E+01   0.374203E-01   0.409018E-02   0.183728E-01   0.190995E-01   0.195046E-01  -0.104254E+04   0.123140E+02   0.000000E+00  -0.105485E+04   0.210971E+04
   0.303102E+02   0.103259E+02   0.179744E+00  -0.340202E+01   0.457250E+00  -0.864064E+01   0.282240E+02   0.147060E+01   0.410221E+01  -0.431018E+01   0.110168E+01  -0.118137E+01   0.382165E-01   0.267700E-02   0.903016E-02   0.407736E-02   0.533756E-02  -0.103792E+04   0.163085E+02   0.000000E+00  -0.105423E+04   0.210846E+04
   0.302910E+02   0.103259E+02   0.477861E-01  -0.345279E+01   0.457250E+00  -0.804599E+01   0.282240E+02   0.392647E+01   0.585002E+01  -0.150014E+01  -0.204013E+01  -0.246108E+01   0.379032E-01   0.487180E-02   0.768219E-02   0.509191E-02   0.866106E-03  -0.104024E+04   0.165695E+02   0.000000E+00  -0.105681E+04   0.211362E+04
   0.302910E+02   0.103635E+02   0.477861E-01  -0.441655E+01  -0.327969E+00  -0.908304E+01   0.276415E+02   0.332537E+01   0.332451E+01  -0.404042E+01   0.572443E-01   0.345584E+00   0.361147E-01   0.158127E-01   0.316526E-01   0.134916E-01   0.238336E-02  -0.104664E+04   0.120867E+02   0.000000E+00  -0.105873E+04   0.211745E+04
   0.304288E+02   0.100285E+02   0.494568E+00  -0.471039E+01   0.100388E+00  -0.899752E+01   0.278760E+02   0.251706E+01   0.544693E+01  -0.335898E+01  -0.294715E+01   0.275197E+00   0.332652E-01   0.284605E-02   0.168545E-01   0.604843E-02   0.781774E-02  -0.104735E+04   0.150640E+02   0.000000E+00  -0.106241E+04   0.212483E+04
   0.301717E+02   0.980649E+01   0.700010E+00  -0.444590E+01   0.773621E+00  -0.951992E+01   0.286096E+02   0.380396E+01   0.658354E+01  -0.357939E+01   0.111577E+01  -0.168976E+01   0.332226E-01   0.603934E-02   0.168813E-01   0.100910E-01   0.112077E-01  -0.104979E+04   0.139987E+02   0.000000E+00  -0.106379E+04   0.212758E+04
   0.301717E+02   0.980260E+01   0.304246E+00  -0.360633E+01   0.153439E+01  -0.855071E+01   0.287505E+02   0.126715E+01   0.646578E+01  -0.460672E+01   0.159114E+01  -0.445551E+00   0.398553E-01   0.822188E-03   0.160884E-02   0.969353E-02   0.664421E-02  -0.104313E+04   0.165438E+02   0.000000E+00  -0.105967E+04   0.211935E+04
   0.301717E+02   0.101730E+02   0.181448E+00  -0.361309E+01   0.420759E+00  -0.789077E+01   0.275276E+02   0.229219E+01   0.608871E+01  -0.367122E+01  -0.170592E+00  -0.212750E+01   0.374633E-01   0.185250E-01   0.160884E-02   0.709741E-02   0.237367E-01  -0.104342E+04   0.133239E+02   0.000000E+00  -0.105674E+04   0.211349E+04
   0.302454E+02   0.103011E+02   0.228521E+00  -0.361771E+01   0.686686E+00  -0.789077E+01   0.276818E+02   0.183969E+01   0.482397E+01  -0.490763E+01  -0.519669E-01  -0.128951E+01   0.327601E-01   0.972025E-02   0.131244E-01   0.801521E-02   0.170870E-01  -0.104176E+04   0.136260E+02   0.000000E+00  -0.105539E+04   0.211077E+04
   0.303549E+02   0.103011E+02   0.604475E+00  -0.332642E+01   0.447529E+00  -0.889697E+01   0.279817E+02   0.183969E+01   0.477301E+01  -0.399554E+01   0.157633E+01  -0.109928E+01   0.338282E-01   0.121879E-01   0.264473E-02   0.314383E-02   0.954939E-02  -0.103997E+04   0.156681E+02   0.000000E+00  -0.105564E+04   0.211128E+04
   0.302490E+02   0.109589E+02   0.564575E+00  -0.330317E+01  -0.625653E-01  -0.764536E+01   0.287056E+02   0.255233E+01   0.454706E+01  -0.454631E+01  -0.100045E+01   0.173677E+00   0.397352E-01   0.168244E-01   0.594511E-02   0.903017E-02   0.680393E-03  -0.104085E+04   0.151727E+02   0.000000E+00  -0.105602E+04   0.211205E+04
   0.303423E+02   0.109992E+02   0.100785E+01  -0.305439E+01   0.360845E+00  -0.764536E+01   0.279413E+02   0.205386E+01   0.442923E+01  -0.495064E+01   0.142926E+01   0.234135E-01   0.351743E-01   0.739830E-02   0.553620E-03   0.195981E-01   0.680393E-03  -0.104187E+04   0.155976E+02   0.000000E+00  -0.105747E+04   0.211494E+04
   0.303763E+02   0.109992E+02   0.818204E+00  -0.299990E+01   0.540470E+00  -0.773179E+01   0.279804E+02   0.391351E+01   0.442923E+01  -0.289746E+01  -0.450266E+00  -0.337880E+01   0.341188E-01   0.163471E-01   0.336706E-01   0.112609E-02   0.345352E-01  -0.104482E+04   0.985278E+01   0.000000E+00  -0.105467E+04   0.210935E+04
   0.303763E+02   0.107998E+02   0.672459E+00  -0.266884E+01   0.119792E+01  -0.756119E+01   0.279804E+02   0.291620E+01   0.361296E+01  -0.366716E+01  -0.500558E+00  -0.235427E+01   0.359046E-01   0.440087E-02   0.124394E-01   0.316916E-02   0.599301E-02  -0.103816E+04   0.158204E+02   0.000000E+00  -0.105398E+04   0.210796E+04
   0.302462E+02   0.108130E+02   0.672459E+00  -0.266884E+01   0.154730E+00  -0.764181E+01   0.275505E+02   0.192526E+01   0.512880E+01  -0.396054E+01  -0.500558E+00  -0.397032E+01   0.367422E-01   0.454810E-02   0.846321E-02   0.235470E-01   0.398391E-01  -0.104477E+04   0.107809E+02   0.000000E+00  -0.105555E+04   0.211110E+04
   0.303976E+02   0.109323E+02   0.528209E+00  -0.265852E+01   0.275340E+00  -0.764181E+01   0.275505E+02   0.328794E+01   0.537850E+01  -0.391297E+01   0.137464E+01  -0.763596E+00   0.327286E-01   0.238715E-02   0.355673E-03   0.128955E-01   0.797422E-03  -0.103969E+04   0.167771E+02   0.000000E+00  -0.105647E+04   0.211293E+04
   0.301512E+02   0.107858E+02  -0.513410E+00  -0.233585E+01  -0.668111E+00  -0.802433E+01   0.286959E+02   0.125910E+01   0.708676E+01  -0.686931E+01  -0.306328E+01  -0.371247E+00   0.418778E-01   0.899360E-02   0.375064E-02   0.207083E-01   0.797422E-03  -0.104895E+04   0.149957E+02   0.000000E+00  -0.106395E+04   0.212789E+04
   0.305170E+02   0.107871E+02   0.461302E+00  -0.310043E+01   0.809475E+00  -0.792143E+01   0.286749E+02   0.283566E+01   0.251093E+01  -0.498151E+01  -0.108714E+00  -0.460560E+01   0.390235E-01   0.159736E-02   0.551027E-02   0.920690E-02   0.633912E-02  -0.104196E+04   0.161553E+02   0.000000E+00  -0.105812E+04   0.211623E+04
   0.304668E+02   0.106648E+02   0.124506E+01  -0.314213E+01   0.158098E+01  -0.791371E+01   0.272839E+02   0.324201E+01   0.393852E+01  -0.428148E+01  -0.134163E+01  -0.404976E+01   0.391792E-01   0.626307E-02   0.912430E-02   0.263466E-01   0.170653E-01  -0.104575E+04   0.125408E+02   0.000000E+00  -0.105829E+04   0.211658E+04
