Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.304973E+02  0.111890E+02  0.366589E+00 -0.169780E+01 -0.169760E+00 -0.386324E+01  0.125409E+01  0.730538E+01  0.279476E+02  0.333838E+01  0.583874E+01 -0.337951E+01  0.141027E+00 -0.146112E+01  0.294645E+01  0.546602E+01  0.260671E-01  0.479814E-01  0.398662E-02  0.122928E-01  0.679419E-02 -0.999885E+03
  0.304973E+02  0.111890E+02  0.366589E+00 -0.169780E+01 -0.169760E+00 -0.395449E+01  0.125409E+01  0.730538E+01  0.279476E+02  0.333838E+01  0.583874E+01 -0.337951E+01  0.141027E+00 -0.146112E+01  0.187434E+01  0.478274E+01  0.225490E-01  0.479814E-01  0.186628E-03  0.100018E-01  0.636168E-02 -0.998136E+03
  0.304973E+02  0.111890E+02  0.366589E+00 -0.169780E+01 -0.169760E+00 -0.395449E+01  0.125409E+01  0.705560E+01  0.279476E+02  0.333838E+01  0.583874E+01 -0.337951E+01  0.141027E+00 -0.280240E+00  0.187434E+01  0.176978E+01  0.225490E-01  0.559795E-01  0.186628E-03  0.901477E-02  0.636168E-02 -0.999855E+03
  0.304973E+02  0.111890E+02  0.449728E+00 -0.129032E+01 -0.169760E+00 -0.443712E+01  0.722937E+00  0.705560E+01  0.279476E+02  0.333838E+01  0.583874E+01 -0.337951E+01 -0.316530E-01 -0.280240E+00  0.187434E+01  0.121446E+01  0.202656E-01  0.559795E-01  0.186628E-03  0.901477E-02  0.636168E-02 -0.100100E+04
  0.304973E+02  0.112991E+02  0.449728E+00 -0.129032E+01 -0.169760E+00 -0.352079E+01  0.722937E+00  0.705560E+01  0.279476E+02  0.333838E+01  0.583874E+01 -0.361343E+01 -0.316530E-01 -0.476760E+00  0.187434E+01  0.264076E+01  0.255600E-01  0.435148E-01  0.186628E-03  0.901477E-02  0.636168E-02 -0.997777E+03
  0.304973E+02  0.112991E+02  0.142535E+00 -0.129032E+01  0.384297E+00 -0.372940E+01  0.722937E+00  0.705560E+01  0.279476E+02  0.333838E+01  0.583874E+01 -0.361343E+01 -0.316530E-01 -0.476760E+00  0.187434E+01  0.264076E+01  0.227038E-01  0.571161E-01  0.489610E-03  0.510526E-03  0.636168E-02 -0.998858E+03
  0.304973E+02  0.112991E+02  0.142535E+00 -0.600110E+00  0.384297E+00 -0.372940E+01  0.722937E+00  0.705560E+01  0.279476E+02  0.333838E+01  0.583874E+01 -0.361343E+01 -0.316530E-01 -0.476760E+00  0.141656E+01  0.303419E+01  0.227038E-01  0.571161E-01  0.489610E-03  0.510526E-03  0.636168E-02 -0.998475E+03
  0.304973E+02  0.112991E+02  0.142535E+00 -0.600110E+00  0.384297E+00 -0.371142E+01  0.722937E+00  0.676765E+01  0.274858E+02  0.333838E+01  0.583874E+01 -0.361343E+01 -0.316530E-01 -0.476760E+00  0.141656E+01  0.303419E+01  0.227038E-01  0.571161E-01  0.240040E-02  0.609038E-02  0.636168E-02 -0.100054E+04
  0.305181E+02  0.112991E+02  0.142535E+00 -0.600110E+00  0.384297E+00 -0.371142E+01  0.722937E+00  0.676765E+01  0.274858E+02  0.333838E+01  0.583874E+01 -0.361343E+01 -0.316530E-01 -0.234141E+01  0.630303E+01  0.303419E+01  0.204866E-01  0.646032E-01  0.240040E-02  0.136389E-01  0.636168E-02 -0.100615E+04
  0.305181E+02  0.112991E+02  0.142535E+00 -0.116902E+01  0.384297E+00 -0.371142E+01  0.181712E+01  0.676765E+01  0.274858E+02  0.333838E+01  0.583874E+01 -0.361343E+01 -0.316530E-01 -0.463520E+00  0.630303E+01  0.236395E+01  0.204866E-01  0.418818E-01  0.240040E-02  0.136389E-01  0.101226E-01 -0.100283E+04
  0.303820E+02  0.112991E+02  0.142535E+00 -0.116902E+01  0.384297E+00 -0.371142E+01  0.181712E+01  0.676765E+01  0.274858E+02  0.333838E+01  0.509103E+01 -0.361343E+01 -0.316530E-01 -0.463520E+00  0.630303E+01  0.236395E+01  0.204866E-01  0.464691E-01  0.240040E-02  0.136389E-01  0.518304E-02 -0.100066E+04
  0.303820E+02  0.112991E+02 -0.304190E-01 -0.116902E+01  0.384297E+00 -0.371142E+01  0.181712E+01  0.615907E+01  0.274858E+02  0.333838E+01  0.509103E+01 -0.361343E+01 -0.316530E-01 -0.141295E+01  0.433978E+00  0.236395E+01  0.204866E-01  0.464691E-01  0.911106E-03  0.747258E-02  0.947668E-02 -0.999436E+03
  0.303820E+02  0.112991E+02 -0.132803E-02 -0.116902E+01  0.384297E+00 -0.371142E+01  0.181712E+01  0.650636E+01  0.274858E+02  0.333838E+01  0.509103E+01 -0.361343E+01 -0.316530E-01 -0.141295E+01  0.433978E+00  0.291106E+01  0.204866E-01  0.547711E-01  0.891526E-02  0.747258E-02  0.947668E-02 -0.100010E+04
  0.304853E+02  0.112991E+02  0.418373E-01 -0.116902E+01  0.384297E+00 -0.371142E+01  0.181712E+01  0.650636E+01  0.274858E+02  0.333838E+01  0.509103E+01 -0.361343E+01 -0.316530E-01 -0.141295E+01  0.433978E+00  0.291106E+01  0.204866E-01  0.417316E-01  0.891526E-02  0.747258E-02  0.728781E-02 -0.999115E+03
  0.303973E+02  0.112991E+02  0.418373E-01 -0.116902E+01  0.384297E+00 -0.435198E+01  0.181712E+01  0.650636E+01  0.274858E+02  0.333838E+01  0.465399E+01 -0.361343E+01 -0.316530E-01 -0.141295E+01  0.433978E+00  0.291106E+01  0.204866E-01  0.417316E-01  0.891526E-02  0.747258E-02  0.728781E-02 -0.998713E+03
  0.303973E+02  0.112991E+02  0.418373E-01 -0.116902E+01  0.384297E+00 -0.435198E+01  0.181712E+01  0.650636E+01  0.274858E+02  0.333838E+01  0.465399E+01 -0.361343E+01 -0.316530E-01  0.650525E-01  0.345272E+01  0.291106E+01  0.199070E-01  0.340394E-01  0.891526E-02  0.747258E-02  0.728781E-02 -0.997203E+03
  0.303973E+02  0.112991E+02  0.418373E-01 -0.116902E+01  0.384297E+00 -0.435198E+01  0.181712E+01  0.650636E+01  0.274858E+02  0.333838E+01  0.465399E+01 -0.361343E+01 -0.316530E-01  0.650525E-01  0.179089E+01  0.291106E+01  0.190609E-01  0.236195E-01  0.891526E-02  0.309094E-02  0.110455E-01 -0.996584E+03
  0.303973E+02  0.112991E+02  0.418373E-01 -0.116902E+01  0.384297E+00 -0.435198E+01  0.181712E+01  0.650636E+01  0.274858E+02  0.333838E+01  0.465399E+01 -0.361343E+01 -0.316530E-01  0.650525E-01  0.179089E+01  0.251641E+01  0.190609E-01  0.139253E-01  0.891526E-02  0.549648E-02  0.110455E-01 -0.996044E+03
  0.303973E+02  0.112991E+02  0.418373E-01 -0.116902E+01  0.384297E+00 -0.435198E+01  0.181712E+01  0.650636E+01  0.278219E+02  0.333838E+01  0.465399E+01 -0.304834E+01 -0.316530E-01 -0.826183E+00  0.179089E+01  0.251641E+01  0.190609E-01  0.139253E-01  0.891526E-02  0.202296E-01  0.848327E-02 -0.997391E+03
  0.303973E+02  0.112991E+02  0.154347E+00 -0.116902E+01  0.384297E+00 -0.435198E+01  0.181712E+01  0.650636E+01  0.278219E+02  0.333838E+01  0.465399E+01 -0.304834E+01  0.120369E+01 -0.149159E+01  0.499331E+01  0.285822E+01  0.268783E-01  0.139253E-01  0.285270E-02  0.217490E-01  0.848327E-02 -0.997058E+03
  0.303973E+02  0.112991E+02  0.154347E+00 -0.116902E+01  0.384297E+00 -0.349985E+01  0.181712E+01  0.650636E+01  0.278219E+02  0.333838E+01  0.465399E+01 -0.304834E+01  0.120369E+01 -0.149159E+01  0.499331E+01  0.285822E+01  0.268783E-01  0.139253E-01  0.285270E-02  0.164646E-01  0.100070E-01 -0.996677E+03
  0.304354E+02  0.112991E+02  0.154347E+00 -0.116902E+01  0.384297E+00 -0.339596E+01  0.181712E+01  0.650636E+01  0.278219E+02  0.333838E+01  0.465399E+01 -0.304834E+01  0.120369E+01 -0.854389E+00  0.499331E+01  0.285822E+01  0.255934E-01  0.164859E-01  0.285270E-02  0.292391E-01  0.110670E-01 -0.998530E+03
  0.304354E+02  0.114165E+02  0.154347E+00 -0.116902E+01  0.384297E+00 -0.339596E+01  0.181712E+01  0.650636E+01  0.278219E+02  0.333838E+01  0.516013E+01 -0.490694E+01  0.120369E+01 -0.854389E+00  0.499331E+01  0.285822E+01  0.255934E-01  0.164859E-01  0.582516E-02  0.304977E-01  0.110670E-01 -0.998598E+03
  0.304354E+02  0.114165E+02  0.453375E+00 -0.116902E+01  0.384297E+00 -0.339596E+01  0.181712E+01  0.708141E+01  0.278219E+02  0.333838E+01  0.516013E+01 -0.490694E+01  0.120369E+01 -0.287541E+01  0.499331E+01  0.424809E+01  0.255934E-01  0.453145E-02  0.239850E-02  0.177401E-01  0.174459E-03 -0.994278E+03
  0.304354E+02  0.114165E+02  0.714758E+00 -0.116902E+01  0.384297E+00 -0.339596E+01  0.181712E+01  0.708141E+01  0.278219E+02  0.333838E+01  0.516013E+01 -0.490694E+01  0.120369E+01 -0.215466E+01  0.499331E+01  0.424809E+01  0.249899E-01  0.453145E-02  0.102238E-01  0.177401E-01  0.174459E-03 -0.995042E+03
  0.304903E+02  0.114165E+02  0.714758E+00 -0.116902E+01  0.384297E+00 -0.339596E+01  0.164330E+01  0.708141E+01  0.281321E+02  0.312648E+01  0.541319E+01 -0.490694E+01  0.120369E+01 -0.215466E+01  0.448771E+01  0.136962E+01  0.249899E-01  0.130805E-01  0.102238E-01  0.932294E-02  0.174459E-03 -0.993901E+03
  0.304903E+02  0.114165E+02  0.714758E+00 -0.680447E+00  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.281321E+02  0.312648E+01  0.541319E+01 -0.490694E+01  0.120369E+01 -0.285418E+01  0.448771E+01  0.136962E+01  0.250043E-01  0.159683E-01  0.966719E-02  0.932294E-02  0.936451E-03 -0.994499E+03
  0.304903E+02  0.114165E+02  0.794426E-01 -0.869101E+00  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.281321E+02  0.312648E+01  0.541319E+01 -0.490694E+01 -0.615038E-01 -0.285418E+01  0.448771E+01  0.136962E+01  0.250043E-01  0.119224E-01  0.925369E-02  0.932294E-02  0.936451E-03 -0.995393E+03
  0.304903E+02  0.114165E+02  0.794426E-01 -0.869101E+00  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.281321E+02  0.312648E+01  0.466593E+01 -0.488750E+01  0.779382E+00 -0.285418E+01  0.448771E+01  0.435945E+00  0.245052E-01  0.137202E-01  0.925369E-02  0.932294E-02  0.936451E-03 -0.996339E+03
  0.304903E+02  0.114165E+02  0.794426E-01 -0.485838E+00  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.281321E+02  0.312648E+01  0.466593E+01 -0.488750E+01  0.103925E+01 -0.285418E+01  0.448771E+01  0.435945E+00  0.235318E-01  0.807893E-02  0.172203E-02  0.932294E-02  0.936451E-03 -0.996294E+03
  0.304903E+02  0.114165E+02  0.351246E+00 -0.485838E+00  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.281321E+02  0.312648E+01  0.466593E+01 -0.477402E+01  0.103925E+01 -0.285418E+01  0.456679E+01  0.435945E+00  0.235318E-01  0.182706E-01  0.172203E-02  0.802128E-02  0.936451E-03 -0.995621E+03
  0.304903E+02  0.114165E+02  0.351246E+00 -0.485838E+00  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.281321E+02  0.312648E+01  0.466593E+01 -0.477402E+01  0.103925E+01 -0.285418E+01  0.456679E+01  0.530694E+00  0.239331E-01  0.213378E-01  0.199029E-01  0.802128E-02  0.936451E-03 -0.997680E+03
  0.304903E+02  0.115483E+02  0.351246E+00 -0.485838E+00  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.282666E+02  0.312648E+01  0.734746E+01 -0.477402E+01  0.327427E+01 -0.287153E+01  0.456679E+01  0.530694E+00  0.239331E-01  0.137398E-01  0.199029E-01  0.802128E-02  0.927097E-03 -0.998693E+03
  0.304903E+02  0.115483E+02  0.351246E+00 -0.104113E+01  0.384297E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.282666E+02  0.312648E+01  0.734746E+01 -0.477402E+01  0.327427E+01 -0.287153E+01  0.456679E+01  0.546381E+00  0.239331E-01  0.558325E-02  0.256820E-01  0.108463E-01  0.927097E-03 -0.999123E+03
  0.305950E+02  0.115483E+02  0.351246E+00 -0.104113E+01  0.430571E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.282666E+02  0.312648E+01  0.734746E+01 -0.477402E+01  0.327427E+01 -0.287153E+01  0.456679E+01  0.546381E+00  0.239331E-01  0.558325E-02  0.304820E-01  0.254821E-02  0.422432E-02 -0.998142E+03
  0.305950E+02  0.114681E+02  0.770589E+00 -0.104113E+01  0.430571E+00 -0.428440E+01  0.164330E+01  0.708141E+01  0.282666E+02  0.312648E+01  0.734746E+01 -0.477402E+01  0.327427E+01 -0.484300E+01  0.456679E+01  0.546381E+00  0.239331E-01  0.558325E-02  0.217291E-01  0.254821E-02  0.422432E-02 -0.997064E+03
  0.305950E+02  0.114372E+02  0.770589E+00 -0.104113E+01  0.430571E+00 -0.428440E+01  0.199327E+01  0.708141E+01  0.282666E+02  0.312648E+01  0.622193E+01 -0.477402E+01 -0.316425E-01 -0.484300E+01  0.403214E+01  0.354606E+01  0.239331E-01  0.558325E-02  0.168791E-01  0.254821E-02  0.422432E-02 -0.996829E+03
  0.305950E+02  0.114372E+02  0.770589E+00 -0.104113E+01  0.430571E+00 -0.428440E+01  0.199327E+01  0.708141E+01  0.282666E+02  0.312648E+01  0.622193E+01 -0.477402E+01  0.491240E+00 -0.484300E+01  0.403214E+01  0.354606E+01  0.273753E-01  0.179773E-02  0.209740E-01  0.254821E-02  0.133717E-01 -0.998350E+03
  0.305950E+02  0.114086E+02  0.770589E+00 -0.129566E+01  0.430571E+00 -0.428440E+01  0.199327E+01  0.708141E+01  0.282666E+02  0.265338E+01  0.622193E+01 -0.477402E+01  0.195894E+01 -0.441616E+01  0.370111E+01  0.354606E+01  0.282056E-01  0.179773E-02  0.230234E-01  0.254821E-02  0.999553E-02 -0.997745E+03
  0.305950E+02  0.114086E+02  0.770589E+00 -0.129566E+01  0.430571E+00 -0.428440E+01  0.199327E+01  0.708141E+01  0.282666E+02  0.265338E+01  0.622193E+01 -0.477402E+01  0.195894E+01 -0.441616E+01  0.370111E+01  0.450490E+01  0.282056E-01  0.179773E-02  0.254681E-01  0.254821E-02  0.168805E-01 -0.999699E+03
  0.305435E+02  0.114086E+02  0.770589E+00 -0.129566E+01  0.430571E+00 -0.428440E+01  0.199327E+01  0.708141E+01  0.282666E+02  0.265338E+01  0.622193E+01 -0.493011E+01  0.163401E+01 -0.441616E+01  0.370111E+01  0.450490E+01  0.267031E-01  0.179773E-02  0.116740E-01  0.359086E-02  0.168805E-01 -0.997242E+03
  0.305435E+02  0.114086E+02  0.770589E+00 -0.129566E+01  0.430571E+00 -0.428440E+01  0.199327E+01  0.708141E+01  0.282666E+02  0.265338E+01  0.622193E+01 -0.493011E+01  0.232132E+01 -0.441616E+01  0.370111E+01  0.450490E+01  0.267031E-01  0.179773E-02  0.116740E-01  0.105185E-01  0.168805E-01 -0.998566E+03
  0.305435E+02  0.114086E+02  0.699367E+00 -0.129566E+01  0.430571E+00 -0.428440E+01  0.199327E+01  0.708141E+01  0.282666E+02  0.320543E+01  0.622193E+01 -0.493011E+01  0.232132E+01 -0.441616E+01  0.370111E+01  0.396571E+01  0.266110E-01  0.150239E-01  0.166118E-01  0.806305E-02  0.101054E-01 -0.999415E+03
  0.305435E+02  0.114086E+02  0.699367E+00 -0.122780E+01  0.430571E+00 -0.428440E+01  0.230569E+01  0.732230E+01  0.282666E+02  0.291409E+01  0.622193E+01 -0.493011E+01  0.232132E+01 -0.279257E+01  0.985822E+00  0.396292E+01  0.266110E-01  0.154278E-01  0.166118E-01  0.806305E-02  0.170767E-01 -0.100105E+04
  0.305435E+02  0.114086E+02  0.699367E+00 -0.122780E+01  0.430571E+00 -0.428440E+01  0.230569E+01  0.732230E+01  0.282666E+02  0.998331E+00  0.622193E+01 -0.493011E+01  0.232132E+01 -0.279257E+01  0.985822E+00  0.113164E+01  0.266110E-01  0.224239E-02  0.225192E-01  0.503042E-02  0.635534E-02 -0.998081E+03
  0.305435E+02  0.114086E+02  0.699367E+00 -0.122780E+01  0.430571E+00 -0.428440E+01  0.230569E+01  0.646675E+01  0.282666E+02  0.998331E+00  0.622193E+01 -0.493011E+01  0.232132E+01 -0.101645E+01  0.985822E+00  0.939838E+00  0.266110E-01  0.552276E-02  0.225192E-01  0.503042E-02  0.579388E-02 -0.999423E+03
  0.305435E+02  0.114086E+02  0.699367E+00 -0.174579E+01  0.440334E+00 -0.428440E+01  0.230569E+01  0.646675E+01  0.282666E+02  0.998331E+00  0.622193E+01 -0.493011E+01  0.232132E+01 -0.101645E+01  0.985822E+00  0.939838E+00  0.266110E-01  0.620775E-02  0.262960E-01  0.146414E-01  0.245402E-02 -0.100111E+04
  0.305435E+02  0.114086E+02  0.699367E+00 -0.174579E+01  0.440334E+00 -0.433014E+01  0.220467E+01  0.708392E+01  0.287770E+02  0.998331E+00  0.660632E+01 -0.493011E+01  0.232132E+01 -0.101645E+01  0.985822E+00  0.692675E+01  0.266110E-01  0.212893E-02  0.259078E-01  0.996454E-02  0.245402E-02 -0.100223E+04
  0.305435E+02  0.114086E+02  0.699367E+00 -0.174579E+01  0.440334E+00 -0.433014E+01  0.220467E+01  0.708392E+01  0.283650E+02  0.998331E+00  0.533281E+01 -0.493011E+01 -0.348900E+01  0.813150E+00  0.985822E+00  0.692675E+01  0.266110E-01  0.212893E-02  0.375704E-01  0.996454E-02  0.163797E-01 -0.100475E+04
  0.305435E+02  0.114086E+02  0.699367E+00 -0.174579E+01  0.440334E+00 -0.433014E+01  0.220467E+01  0.708392E+01  0.283650E+02  0.998331E+00  0.533281E+01 -0.459472E+01 -0.348900E+01  0.813150E+00  0.985822E+00  0.692675E+01  0.266110E-01  0.212893E-02  0.348316E-01  0.181197E-01  0.188730E-01 -0.100547E+04
  0.305435E+02  0.114086E+02  0.699367E+00 -0.174579E+01  0.440334E+00 -0.433014E+01  0.220467E+01  0.711638E+01  0.283650E+02  0.313599E+01  0.533281E+01 -0.459472E+01 -0.244694E+01  0.813150E+00  0.222163E+01  0.692675E+01  0.267214E-01  0.212893E-02  0.275033E-01  0.121598E-01  0.216275E-01 -0.100254E+04
  0.305435E+02  0.114086E+02  0.699367E+00 -0.105916E+01  0.440334E+00 -0.405204E+01  0.220467E+01  0.711638E+01  0.283650E+02  0.313599E+01  0.533281E+01 -0.459472E+01 -0.211138E+01  0.763450E+00  0.222163E+01  0.692675E+01  0.267214E-01  0.484482E-02  0.328586E-01  0.162154E-01  0.607661E-02 -0.999600E+03
  0.305435E+02  0.114086E+02  0.699367E+00 -0.105916E+01  0.440334E+00 -0.405204E+01  0.220467E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.533281E+01 -0.459472E+01 -0.132996E+01  0.763450E+00  0.222163E+01  0.692675E+01  0.267214E-01  0.484482E-02  0.246162E-01  0.159311E-01  0.607661E-02 -0.997952E+03
  0.305435E+02  0.114086E+02  0.699367E+00 -0.105916E+01  0.440334E+00 -0.405204E+01  0.220467E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.533281E+01 -0.554289E+01 -0.132996E+01 -0.310024E+01  0.222163E+01  0.397965E+01  0.246225E-01  0.484482E-02  0.385300E-01  0.129926E-01  0.607661E-02 -0.997958E+03
  0.305435E+02  0.114086E+02  0.699367E+00 -0.105916E+01  0.440334E+00 -0.405204E+01  0.220467E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.533281E+01 -0.554289E+01 -0.132996E+01 -0.310024E+01  0.222163E+01  0.397965E+01  0.246225E-01  0.865919E-02  0.385300E-01  0.903065E-02  0.607661E-02 -0.997944E+03
  0.305435E+02  0.114086E+02  0.540428E+00 -0.105916E+01  0.440334E+00 -0.405204E+01  0.226890E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.533281E+01 -0.554289E+01  0.268436E+00 -0.157473E+01  0.944092E+00  0.401759E+01  0.246225E-01  0.865919E-02  0.437439E-01  0.903065E-02  0.607661E-02 -0.998119E+03
  0.305435E+02  0.114086E+02  0.540428E+00 -0.105916E+01  0.103726E+01 -0.405204E+01  0.226890E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.612655E+01 -0.554289E+01  0.268436E+00 -0.157473E+01  0.359668E+01  0.367214E+01  0.246225E-01  0.865919E-02  0.437439E-01  0.684188E-02  0.607661E-02 -0.998463E+03
  0.306642E+02  0.114086E+02  0.540428E+00 -0.105916E+01  0.103726E+01 -0.405204E+01  0.270484E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.612655E+01 -0.496401E+01  0.268436E+00 -0.157473E+01  0.349881E+01  0.367214E+01  0.237326E-01  0.151878E-02  0.437439E-01  0.684188E-02  0.607661E-02 -0.998868E+03
  0.306642E+02  0.114449E+02  0.540428E+00 -0.105916E+01  0.103726E+01 -0.405204E+01  0.270484E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.612655E+01 -0.496401E+01  0.151355E+01 -0.157473E+01  0.400121E+01  0.367214E+01  0.237326E-01  0.151878E-02  0.370673E-01  0.684188E-02  0.978559E-04 -0.997840E+03
  0.306642E+02  0.114449E+02  0.540428E+00 -0.894192E+00  0.103726E+01 -0.405204E+01  0.270484E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.612655E+01 -0.496401E+01  0.263496E+00 -0.180044E+00  0.400121E+01  0.367214E+01  0.237326E-01  0.151878E-02  0.185380E-01  0.684188E-02  0.978559E-04 -0.996809E+03
  0.306642E+02  0.114449E+02  0.540428E+00 -0.129460E+01  0.103726E+01 -0.405204E+01  0.270484E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.612655E+01 -0.496401E+01  0.263496E+00 -0.180044E+00  0.400121E+01  0.367214E+01  0.242457E-01  0.228101E-02  0.119549E-01  0.684188E-02  0.978559E-04 -0.996312E+03
  0.306990E+02  0.114449E+02  0.540428E+00 -0.129460E+01  0.118476E+01 -0.405204E+01  0.270484E+01  0.711638E+01  0.283650E+02  0.266671E+01  0.612655E+01 -0.496401E+01  0.263496E+00 -0.180044E+00  0.400121E+01  0.287756E+01  0.242457E-01  0.228101E-02  0.285240E-02  0.684188E-02  0.978559E-04 -0.997014E+03
  0.306990E+02  0.114449E+02  0.540428E+00 -0.129460E+01  0.118476E+01 -0.402348E+01  0.270484E+01  0.635293E+01  0.282146E+02  0.266671E+01  0.612655E+01 -0.336554E+01  0.263496E+00  0.187688E-01  0.400121E+01  0.287756E+01  0.290620E-01  0.111231E-01  0.428812E-02  0.983284E-02  0.978559E-04 -0.100008E+04
  0.306990E+02  0.114449E+02  0.540428E+00 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.635293E+01  0.282146E+02  0.266671E+01  0.612655E+01 -0.618180E+01  0.263496E+00  0.187688E-01  0.356616E+01  0.287756E+01  0.272788E-01  0.111231E-01  0.428812E-02  0.178947E-02  0.978559E-04 -0.100022E+04
  0.306990E+02  0.114449E+02  0.103851E+01 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.635293E+01  0.282146E+02  0.266671E+01  0.612655E+01 -0.618180E+01  0.263496E+00  0.187688E-01  0.356616E+01  0.287756E+01  0.245015E-01  0.111231E-01  0.754972E-02  0.178947E-02  0.978559E-04 -0.999159E+03
  0.306990E+02  0.114449E+02  0.103851E+01 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.635293E+01  0.282146E+02  0.266671E+01  0.612655E+01 -0.618180E+01  0.263496E+00 -0.739269E+00  0.277169E+01  0.287756E+01  0.245015E-01  0.111231E-01  0.502607E-02  0.178947E-02  0.978559E-04 -0.997648E+03
  0.306979E+02  0.114449E+02  0.103851E+01 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.635293E+01  0.282146E+02  0.266671E+01  0.612655E+01 -0.618180E+01  0.263496E+00 -0.311006E+01  0.277169E+01  0.287756E+01  0.245015E-01  0.111974E-01  0.502607E-02  0.178947E-02  0.978559E-04 -0.996428E+03
  0.306979E+02  0.114449E+02  0.103851E+01 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.635293E+01  0.275768E+02  0.266671E+01  0.565691E+01 -0.618180E+01  0.263496E+00 -0.311006E+01  0.277169E+01  0.287756E+01  0.245015E-01  0.833839E-02  0.502607E-02  0.178947E-02  0.748965E-02 -0.997438E+03
  0.306979E+02  0.114449E+02  0.103851E+01 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.742136E+01  0.275768E+02  0.266671E+01  0.565691E+01 -0.618180E+01  0.263496E+00 -0.311006E+01  0.172923E+00  0.287756E+01  0.245015E-01  0.103225E-01  0.114069E-01  0.178947E-02  0.748965E-02 -0.100134E+04
  0.306979E+02  0.114449E+02  0.103851E+01 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.742136E+01  0.275768E+02  0.266671E+01  0.565691E+01 -0.618180E+01  0.263496E+00 -0.351793E+01  0.409385E+01  0.287756E+01  0.245015E-01  0.103225E-01  0.116616E-01  0.240407E-03  0.748965E-02 -0.998641E+03
  0.306979E+02  0.114449E+02  0.103851E+01 -0.129460E+01  0.134281E+01 -0.402348E+01  0.270484E+01  0.742136E+01  0.275768E+02  0.266671E+01  0.565691E+01 -0.618180E+01  0.263496E+00 -0.351793E+01  0.409385E+01  0.287756E+01  0.245015E-01  0.173289E-01  0.897931E-02  0.240407E-03  0.307314E-02 -0.998632E+03
