Kmin_MC_a0     Kmin_MC_a1     Kmin_MC_a2     Kmin_MC_a3     Kmin_MC_a4     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Q_mult_e1_n1   Q_mult_e1_n2   Q_mult_e2_n1   Q_mult_e2_n2   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.328999E+02   0.110119E+02   0.518851E+00  -0.393899E+00   0.914622E-01   0.346504E+02   0.326741E+01   0.264677E+01  -0.267287E+01  -0.206459E+01   0.108523E+01   0.964551E+00   0.119925E+01   0.129320E+01   0.458560E-01   0.218287E-02   0.541296E-02   0.179236E-02   0.188201E-04  -0.104195E+04   0.171742E+02   0.000000E+00  -0.105912E+04   0.211825E+04
   0.327052E+02   0.120638E+02   0.288879E+00  -0.525463E+00  -0.406287E+00   0.345737E+02   0.124571E+01   0.314636E+01  -0.628371E-03  -0.503564E+01   0.108226E+01   0.974599E+00   0.116960E+01   0.128703E+01   0.527792E-01   0.278568E-02   0.226647E-01   0.220265E-01   0.579821E-02  -0.104604E+04   0.134090E+02   0.000000E+00  -0.105945E+04   0.211890E+04
   0.329284E+02   0.120266E+02   0.397927E+00  -0.844374E+00   0.142378E+01   0.335481E+02   0.254272E+01   0.218106E+01  -0.238018E+00  -0.514188E+01   0.108301E+01   0.992403E+00   0.115849E+01   0.125526E+01   0.516945E-01   0.277414E-02   0.360052E-01   0.159417E-02   0.283205E-02  -0.104410E+04   0.152009E+02   0.000000E+00  -0.105930E+04   0.211860E+04
   0.330622E+02   0.116645E+02  -0.341779E+00  -0.104454E+01   0.142378E+01   0.351495E+02   0.254272E+01   0.290414E+01  -0.278928E+01  -0.208565E+01   0.108143E+01   0.104853E+01   0.116225E+01   0.126844E+01   0.491894E-01   0.277414E-02   0.777527E-02   0.158007E-01   0.158743E-01  -0.104640E+04   0.148428E+02   0.000000E+00  -0.106124E+04   0.212249E+04
   0.329330E+02   0.116504E+02   0.506448E+00  -0.732132E+00   0.106225E+01   0.334989E+02   0.247306E+01   0.140483E+01  -0.117449E+01  -0.457333E+01   0.108198E+01   0.111518E+01   0.116225E+01   0.128213E+01   0.491894E-01   0.896520E-02   0.554060E-02   0.618939E-02   0.369595E-02  -0.103935E+04   0.158063E+02   0.000000E+00  -0.105516E+04   0.211031E+04
   0.327613E+02   0.119666E+02   0.712748E+00  -0.302400E+00  -0.693330E-01   0.350005E+02   0.468337E+01   0.189964E+01  -0.279835E+01   0.997439E+00   0.107332E+01   0.122278E+01   0.115907E+01   0.137072E+01   0.409532E-01   0.195112E-01   0.261597E-02   0.526392E-02   0.828108E-04  -0.104657E+04   0.121387E+02   0.000000E+00  -0.105871E+04   0.211742E+04
   0.325644E+02   0.119700E+02   0.386693E+00  -0.302400E+00  -0.403270E+00   0.347894E+02   0.229521E+01   0.231859E+01  -0.357264E+01  -0.236193E+01   0.107094E+01   0.112061E+01   0.114412E+01   0.136174E+01   0.539243E-01   0.100051E-02   0.443869E-02   0.530292E-02   0.256280E-02  -0.103943E+04   0.154427E+02   0.000000E+00  -0.105487E+04   0.210975E+04
   0.325644E+02   0.117067E+02  -0.108972E+00  -0.302400E+00   0.783036E-01   0.345051E+02   0.486514E+01   0.128084E+01  -0.393150E+01  -0.284096E+01   0.107112E+01   0.110647E+01   0.116122E+01   0.131892E+01   0.489979E-01   0.172935E-01   0.443869E-02   0.748718E-02   0.875191E-02  -0.104009E+04   0.138658E+02   0.000000E+00  -0.105396E+04   0.210791E+04
   0.325627E+02   0.114274E+02   0.494306E+00  -0.750596E-01   0.132484E+00   0.344404E+02   0.262016E+01   0.321338E+01  -0.158162E+01  -0.217190E+01   0.107231E+01   0.122651E+01   0.118342E+01   0.126644E+01   0.498062E-01   0.902041E-02   0.269398E-03   0.674102E-02   0.862483E-02  -0.103766E+04   0.142752E+02   0.000000E+00  -0.105194E+04   0.210387E+04
   0.327503E+02   0.120240E+02   0.786289E+00   0.734931E-01   0.325625E+00   0.339504E+02   0.134122E+01   0.437742E+01  -0.586317E+01  -0.170802E+01   0.107666E+01   0.965709E+00   0.115325E+01   0.126644E+01   0.513694E-01   0.213131E-01   0.298695E-02   0.309202E-02   0.645339E-02  -0.104072E+04   0.160130E+02   0.000000E+00  -0.105673E+04   0.211347E+04
   0.325285E+02   0.120240E+02   0.786289E+00   0.227671E+00   0.102820E+01   0.337712E+02   0.421275E+01   0.324717E+01  -0.693173E+00  -0.733754E+00   0.106292E+01   0.104194E+01   0.115050E+01   0.124021E+01   0.451629E-01   0.222701E-01   0.158455E-02   0.498497E-02   0.143397E-01  -0.104081E+04   0.156091E+02   0.000000E+00  -0.105642E+04   0.211284E+04
   0.323539E+02   0.123802E+02   0.301833E+00   0.658750E+00  -0.113262E+01   0.333985E+02   0.279140E+01   0.372694E+01  -0.268550E+01  -0.183931E+01   0.105745E+01   0.121498E+01   0.115050E+01   0.121856E+01   0.512325E-01   0.386183E-01   0.134281E-01   0.750544E-02   0.101871E-01  -0.104789E+04   0.114045E+02   0.000000E+00  -0.105929E+04   0.211859E+04
   0.321602E+02   0.113190E+02  -0.446613E+00   0.680620E+00  -0.580542E+00   0.343955E+02   0.174698E+01   0.439885E+01  -0.244614E+01   0.119928E+00   0.106001E+01   0.111467E+01   0.117511E+01   0.125274E+01   0.531692E-01   0.849212E-02   0.165449E-01   0.391730E-02   0.137587E-01  -0.104325E+04   0.145307E+02   0.000000E+00  -0.105778E+04   0.211556E+04
   0.321689E+02   0.113116E+02   0.337633E+00  -0.927704E+00  -0.580542E+00   0.337848E+02   0.219434E+01   0.555127E+01  -0.427471E+01   0.131079E+01   0.106513E+01   0.109586E+01   0.116674E+01   0.122987E+01   0.540964E-01   0.578487E-02   0.243009E-01   0.705035E-02   0.426782E-01  -0.104701E+04   0.115104E+02   0.000000E+00  -0.105852E+04   0.211704E+04
   0.323089E+02   0.111007E+02   0.336718E+00   0.663636E+00   0.149468E+01   0.329897E+02   0.261717E+01   0.755545E+00  -0.218047E+01  -0.170577E+01   0.106135E+01   0.109531E+01   0.116110E+01   0.123972E+01   0.493739E-01   0.245950E-02   0.287280E-02   0.123842E-01   0.819409E-02  -0.104408E+04   0.168334E+02   0.000000E+00  -0.106091E+04   0.212183E+04
   0.322044E+02   0.116588E+02   0.405010E+00  -0.118237E-01   0.149468E+01   0.342281E+02   0.387246E+01   0.779129E+00  -0.277554E+01  -0.217290E+01   0.106338E+01   0.102452E+01   0.113692E+01   0.124297E+01   0.583650E-01   0.336973E-02   0.123426E-01   0.402968E-02   0.296537E-01  -0.104554E+04   0.151773E+02   0.000000E+00  -0.106072E+04   0.212143E+04
   0.322044E+02   0.113660E+02   0.549317E+00  -0.539397E+00   0.279736E+00   0.331050E+02   0.212854E+01   0.251641E+01  -0.994226E+00  -0.342378E+01   0.105412E+01   0.132531E+01   0.113898E+01   0.120948E+01   0.518374E-01   0.217068E-01   0.701332E-02   0.475791E-02   0.113664E-01  -0.104578E+04   0.120557E+02   0.000000E+00  -0.105784E+04   0.211567E+04
   0.319386E+02   0.110864E+02  -0.149065E+00  -0.892024E+00   0.214459E+00   0.347087E+02   0.466968E+01  -0.105369E+00   0.539434E+00  -0.184155E+01   0.105412E+01   0.113749E+01   0.113537E+01   0.134137E+01   0.471723E-01   0.164894E-01   0.336189E-03   0.222210E-01   0.291478E-02  -0.104273E+04   0.130696E+02   0.000000E+00  -0.105580E+04   0.211160E+04
   0.318375E+02   0.112654E+02   0.243393E+00   0.120118E+00   0.729554E+00   0.336181E+02   0.209578E+01   0.298914E+01  -0.164344E+01  -0.393381E+01   0.105202E+01   0.101932E+01   0.113842E+01   0.125891E+01   0.508156E-01   0.137559E-01   0.208418E-01   0.294467E-02   0.381071E-01  -0.104265E+04   0.123227E+02   0.000000E+00  -0.105497E+04   0.210995E+04
   0.318102E+02   0.117476E+02   0.202170E-01   0.120118E+00   0.451497E+00   0.343968E+02   0.102960E+01   0.548612E+01  -0.419499E+01   0.184039E+01   0.105127E+01   0.101332E+01   0.113083E+01   0.127548E+01   0.458685E-01   0.183769E-01   0.124434E-01   0.387731E-01   0.738565E-02  -0.104464E+04   0.119780E+02   0.000000E+00  -0.105662E+04   0.211324E+04
   0.320741E+02   0.114044E+02   0.347366E+00  -0.977476E+00   0.451497E+00   0.349938E+02   0.103264E+01   0.583349E+01  -0.596129E+01  -0.959689E+00   0.106691E+01   0.115313E+01   0.115108E+01   0.122762E+01   0.539738E-01   0.134209E-01   0.789598E-02   0.832557E-02   0.228985E-02  -0.104707E+04   0.158916E+02   0.000000E+00  -0.106296E+04   0.212592E+04
   0.320394E+02   0.120402E+02   0.347366E+00   0.126438E+01   0.305174E+00   0.337234E+02   0.172521E+01   0.452325E+01  -0.466594E+01  -0.288460E+01   0.105841E+01   0.909340E+00   0.114368E+01   0.124365E+01   0.509715E-01   0.148354E-01   0.159080E-02   0.426801E-02   0.260340E-01  -0.104259E+04   0.150772E+02   0.000000E+00  -0.105767E+04   0.211533E+04
   0.321146E+02   0.117681E+02   0.426573E+00   0.408281E+00  -0.305789E+00   0.335637E+02   0.235470E+01   0.688945E+01  -0.174436E+01   0.108816E+00   0.105278E+01   0.115950E+01   0.116449E+01   0.125230E+01   0.494775E-01   0.153685E-01   0.115321E-01   0.238545E-01   0.107562E-01  -0.104442E+04   0.123098E+02   0.000000E+00  -0.105673E+04   0.211346E+04
   0.321146E+02   0.118359E+02   0.966235E+00   0.770153E+00   0.171076E+01   0.326708E+02   0.357117E+01   0.366518E+01  -0.223107E+01  -0.895343E+00   0.104946E+01   0.109903E+01   0.115183E+01   0.122213E+01   0.473353E-01   0.246623E-02   0.693678E-02   0.235295E-02   0.108725E-01  -0.104099E+04   0.176345E+02   0.000000E+00  -0.105862E+04   0.211725E+04
   0.319957E+02   0.118773E+02   0.966235E+00   0.361020E+00   0.240926E+00   0.332613E+02   0.507753E+01   0.366518E+01  -0.248769E+01  -0.111007E+01   0.105009E+01   0.972563E+00   0.113551E+01   0.125703E+01   0.540171E-01   0.301723E-02   0.255927E-01   0.153877E-01   0.134969E-01  -0.104406E+04   0.142469E+02   0.000000E+00  -0.105831E+04   0.211661E+04
   0.318528E+02   0.118544E+02  -0.520848E+00  -0.197986E+00  -0.148781E+00   0.336671E+02   0.293498E+01   0.160919E+01  -0.213074E+01  -0.148191E+01   0.105009E+01   0.922080E+00   0.112895E+01   0.125703E+01   0.523390E-01   0.301723E-02   0.258500E-01   0.148210E-01   0.105639E-01  -0.104213E+04   0.144119E+02   0.000000E+00  -0.105654E+04   0.211308E+04
   0.323293E+02   0.118860E+02  -0.667566E+00  -0.411785E+00   0.376360E+00   0.342305E+02   0.396071E+01   0.213942E+00  -0.971819E+00  -0.509360E+01   0.105618E+01   0.975285E+00   0.113270E+01   0.125703E+01   0.523390E-01   0.175258E-01   0.251474E-01   0.207802E-02   0.141896E-01  -0.104815E+04   0.141048E+02   0.000000E+00  -0.106225E+04   0.212451E+04
   0.317498E+02   0.116662E+02   0.264307E+00   0.707030E+00  -0.244826E+00   0.336646E+02   0.348547E+01   0.284604E+01  -0.330053E+01  -0.244967E+00   0.104634E+01   0.125871E+01   0.113576E+01   0.129295E+01   0.442172E-01   0.263036E-01   0.413313E-02   0.207802E-02   0.795887E-02  -0.104078E+04   0.123878E+02   0.000000E+00  -0.105317E+04   0.210634E+04
   0.317981E+02   0.121949E+02   0.983999E+00   0.839526E+00   0.645147E-01   0.325086E+02   0.322747E+01   0.878636E+00  -0.935529E+00  -0.335259E+01   0.104418E+01   0.115132E+01   0.113576E+01   0.123299E+01   0.449308E-01   0.171734E-02   0.139582E-01   0.363618E-02   0.777618E-02  -0.104151E+04   0.166358E+02   0.000000E+00  -0.105815E+04   0.211629E+04
   0.317981E+02   0.123025E+02  -0.106925E+00   0.721627E+00  -0.748513E+00   0.340315E+02   0.293062E+01   0.438758E+01  -0.426100E+01  -0.116474E+01   0.104418E+01   0.109166E+01   0.111687E+01   0.125660E+01   0.513260E-01   0.213169E-01   0.412164E-02   0.447662E-02   0.342317E-02  -0.104236E+04   0.164542E+02   0.000000E+00  -0.105881E+04   0.211763E+04
   0.317128E+02   0.116668E+02  -0.100788E+00  -0.213081E+00   0.159839E+00   0.341328E+02   0.413597E+01   0.125161E+01  -0.146697E+01  -0.214404E+01   0.104269E+01   0.108438E+01   0.111943E+01   0.130925E+01   0.497193E-01   0.191288E-02   0.608851E-02   0.447662E-02   0.993050E-03  -0.103522E+04   0.174209E+02   0.000000E+00  -0.105264E+04   0.210528E+04
   0.317128E+02   0.111600E+02  -0.756970E+00  -0.699829E+00  -0.914524E+00   0.335320E+02   0.425910E+01   0.356321E+01  -0.266231E+01  -0.666174E+00   0.104541E+01   0.114209E+01   0.114042E+01   0.123893E+01   0.497193E-01   0.193881E-01   0.566476E-02   0.883275E-02   0.251225E-01  -0.104296E+04   0.133920E+02   0.000000E+00  -0.105635E+04   0.211270E+04
   0.314548E+02   0.111283E+02  -0.368000E-01  -0.191328E+00  -0.619009E+00   0.342890E+02   0.225768E+01   0.411227E+01  -0.286928E+01  -0.552057E+01   0.103998E+01   0.116345E+01   0.113793E+01   0.127750E+01   0.472794E-01   0.137549E-01   0.424901E-02   0.352108E-02   0.160727E-01  -0.104087E+04   0.145743E+02   0.000000E+00  -0.105544E+04   0.211089E+04
   0.314548E+02   0.111283E+02  -0.144320E+00  -0.112477E+01   0.192770E+00   0.354149E+02   0.179405E+01   0.671619E+01  -0.201314E+01  -0.525375E+01   0.103449E+01   0.131500E+01   0.113198E+01   0.131977E+01   0.493513E-01   0.173849E-01   0.124416E-01   0.319364E-01   0.487332E-02  -0.105328E+04   0.815812E+01   0.000000E+00  -0.106144E+04   0.212288E+04
   0.316866E+02   0.114837E+02   0.529259E+00  -0.112477E+01   0.935505E+00   0.347453E+02   0.268345E+01   0.469533E+01  -0.472411E+01  -0.269168E+01   0.105056E+01   0.111418E+01   0.111393E+01   0.131880E+01   0.489623E-01   0.155639E-01   0.114551E-01   0.475717E-01   0.130152E-01  -0.105091E+04   0.953568E+01   0.000000E+00  -0.106045E+04   0.212089E+04
   0.317471E+02   0.114466E+02  -0.717023E-01   0.224867E+00   0.560902E+00   0.351599E+02   0.313197E+01   0.212963E+01  -0.594826E+01  -0.275696E+01   0.104555E+01   0.112623E+01   0.111588E+01   0.135510E+01   0.551679E-01   0.102437E-01   0.226120E-02   0.825636E-02   0.241984E-03  -0.104176E+04   0.152541E+02   0.000000E+00  -0.105701E+04   0.211403E+04
   0.314943E+02   0.113128E+02  -0.295277E+00  -0.358844E+00   0.271966E+00   0.341640E+02   0.313197E+01   0.142140E+01  -0.881555E+00  -0.804552E+00   0.104294E+01   0.984900E+00   0.112796E+01   0.126094E+01   0.520436E-01   0.208990E-01   0.226120E-02   0.201659E-02   0.810280E-02  -0.104042E+04   0.167354E+02   0.000000E+00  -0.105716E+04   0.211431E+04
   0.315319E+02   0.115576E+02   0.473189E+00   0.363910E+00   0.313459E+00   0.333676E+02   0.409057E+01   0.354021E+01  -0.236595E+01  -0.132835E+01   0.104294E+01   0.119240E+01   0.112978E+01   0.126094E+01   0.434952E-01   0.411356E-02   0.298970E-01   0.166572E-02   0.292169E-01  -0.104230E+04   0.118251E+02   0.000000E+00  -0.105413E+04   0.210825E+04
   0.320845E+02   0.115811E+02   0.473189E+00   0.111392E+00   0.640891E+00   0.334597E+02   0.379972E+01   0.424496E+01  -0.563580E+01  -0.377098E+01   0.105251E+01   0.133378E+01   0.114696E+01   0.124342E+01   0.467109E-01   0.813760E-02   0.683874E-02   0.130456E-01   0.278202E-01  -0.104456E+04   0.100849E+02   0.000000E+00  -0.105464E+04   0.210929E+04
   0.318619E+02   0.122154E+02  -0.125690E+00  -0.187351E+00  -0.783495E-02   0.334162E+02   0.276213E+01   0.569272E+01   0.315391E-01  -0.189282E+01   0.104635E+01   0.930308E+00   0.111807E+01   0.123206E+01   0.540651E-01   0.253322E-01   0.348574E-03   0.375496E-02   0.506680E-02  -0.104440E+04   0.170478E+02   0.000000E+00  -0.106145E+04   0.212290E+04
   0.318518E+02   0.114610E+02  -0.543109E-01  -0.458466E+00  -0.783495E-02   0.349706E+02   0.231281E+00   0.649417E+01  -0.290882E+01  -0.132609E+01   0.104635E+01   0.104365E+01   0.115456E+01   0.124464E+01   0.515422E-01   0.275287E-01   0.166103E-01   0.123943E-01   0.368476E-02  -0.104571E+04   0.138615E+02   0.000000E+00  -0.105957E+04   0.211914E+04
   0.318518E+02   0.118154E+02  -0.648701E+00  -0.326710E+00  -0.574154E+00   0.348466E+02   0.232688E+01   0.346680E+01  -0.271211E+01  -0.226124E+01   0.104764E+01   0.103392E+01   0.111841E+01   0.129460E+01   0.465978E-01   0.132481E-02   0.290803E-03   0.256612E-02   0.231944E-01  -0.103868E+04   0.166441E+02   0.000000E+00  -0.105532E+04   0.211065E+04
   0.318518E+02   0.118154E+02   0.377301E+00   0.582088E+00   0.100312E+01   0.330394E+02   0.419855E+01  -0.150403E+01   0.474697E+00  -0.121437E+01   0.105268E+01   0.954331E+00   0.112539E+01   0.129460E+01   0.511681E-01   0.918299E-02   0.221976E-01   0.169637E-02   0.738644E-02  -0.104544E+04   0.152558E+02   0.000000E+00  -0.106070E+04   0.212139E+04
   0.314410E+02   0.113831E+02   0.339201E+00  -0.626323E+00   0.254017E+00   0.343556E+02   0.175649E+01   0.196679E+01  -0.253195E+01  -0.301799E+01   0.104070E+01   0.106273E+01   0.113226E+01   0.129460E+01   0.502020E-01   0.268560E-01   0.615399E-02   0.837420E-02   0.173721E-02  -0.104272E+04   0.147904E+02   0.000000E+00  -0.105751E+04   0.211502E+04
   0.316465E+02   0.111265E+02   0.261184E+00  -0.294962E+00  -0.120104E+00   0.331928E+02   0.474722E+01   0.402396E+01  -0.187922E+01  -0.920298E-02   0.104219E+01   0.128981E+01   0.114391E+01   0.123416E+01   0.486754E-01   0.310151E-01   0.172402E-02   0.715660E-02   0.279375E-01  -0.104447E+04   0.100904E+02   0.000000E+00  -0.105456E+04   0.210912E+04
   0.314982E+02   0.113997E+02   0.271406E+00   0.567909E+00  -0.120104E+00   0.342998E+02   0.311934E+01   0.247968E+01  -0.141109E+01  -0.435071E+01   0.104219E+01   0.911852E+00   0.113504E+01   0.126148E+01   0.495301E-01   0.555399E-02   0.172402E-02   0.570185E-02   0.182249E-02  -0.103817E+04   0.181558E+02   0.000000E+00  -0.105633E+04   0.211265E+04
   0.317731E+02   0.115076E+02  -0.676723E+00   0.237911E-01  -0.316973E-01   0.336895E+02   0.311934E+01   0.299922E+01  -0.369498E+01  -0.333792E+00   0.105099E+01   0.121235E+01   0.112693E+01   0.126148E+01   0.491099E-01   0.174983E-01   0.545126E-02   0.570185E-02   0.531876E-02  -0.104051E+04   0.145747E+02   0.000000E+00  -0.105508E+04   0.211017E+04
   0.317731E+02   0.109211E+02  -0.352465E+00  -0.105672E+01   0.761697E+00   0.334852E+02   0.472771E+01   0.136715E+01   0.445310E+00  -0.134212E+01   0.105588E+01   0.959763E+00   0.112756E+01   0.125145E+01   0.536126E-01   0.851271E-02   0.913025E-03   0.489481E-03   0.306116E-02  -0.104229E+04   0.188315E+02   0.000000E+00  -0.106112E+04   0.212224E+04
   0.319519E+02   0.118143E+02   0.789184E+00  -0.328309E+00   0.761697E+00   0.337982E+02   0.488880E+01   0.227474E+01   0.820278E-01  -0.530369E+01   0.105962E+01   0.122325E+01   0.112833E+01   0.124205E+01   0.481273E-01   0.627151E-02   0.128244E-02   0.109547E-01   0.725796E-02  -0.104539E+04   0.155055E+02   0.000000E+00  -0.106090E+04   0.212179E+04
   0.322554E+02   0.118503E+02   0.313720E+00  -0.101394E+01   0.222721E+00   0.347980E+02   0.578796E+01   0.262770E+01  -0.309480E+01   0.123598E+01   0.105832E+01   0.114680E+01   0.112833E+01   0.130879E+01   0.433710E-01   0.209136E-02   0.220376E-02   0.194359E-01   0.298564E-02  -0.104528E+04   0.152516E+02   0.000000E+00  -0.106053E+04   0.212106E+04
   0.320856E+02   0.113668E+02   0.550073E-01  -0.430198E+00   0.606356E+00   0.342515E+02   0.359112E+01   0.294087E+00  -0.112880E+01  -0.202770E+00   0.105899E+01   0.115726E+01   0.112833E+01   0.135196E+01   0.479615E-01   0.496482E-02   0.220376E-02   0.341550E-02   0.298564E-02  -0.103947E+04   0.154661E+02   0.000000E+00  -0.105494E+04   0.210987E+04
   0.319903E+02   0.111193E+02  -0.187886E+00  -0.656639E+00   0.591641E+00   0.336845E+02   0.303650E+01   0.597717E+01  -0.157690E+01  -0.161934E+01   0.105643E+01   0.105512E+01   0.113393E+01   0.125570E+01   0.491526E-01   0.347181E-02   0.140946E-01   0.418789E-02   0.690476E-02  -0.104021E+04   0.169507E+02   0.000000E+00  -0.105716E+04   0.211432E+04
   0.320138E+02   0.111193E+02  -0.299984E+00  -0.656639E+00   0.190098E+00   0.334176E+02   0.289598E+01   0.180549E+01  -0.444237E+01  -0.337506E+01   0.105962E+01   0.985312E+00   0.114681E+01   0.125160E+01   0.450402E-01   0.471706E-02   0.607460E-02   0.878261E-02   0.560198E-02  -0.104076E+04   0.173980E+02   0.000000E+00  -0.105816E+04   0.211632E+04
   0.318424E+02   0.111193E+02  -0.686006E+00   0.172992E+00   0.190098E+00   0.339604E+02   0.215689E+01   0.345636E+01  -0.282827E+01  -0.119295E+01   0.105658E+01   0.109188E+01   0.112551E+01   0.125287E+01   0.503633E-01   0.463766E-02   0.463775E-02   0.114328E-01   0.414908E-02  -0.104066E+04   0.172051E+02   0.000000E+00  -0.105787E+04   0.211573E+04
   0.318618E+02   0.112720E+02   0.361866E+00  -0.290728E+00   0.562440E+00   0.336026E+02   0.198551E+01   0.503839E+01  -0.438903E+01  -0.127772E+01   0.105747E+01   0.120390E+01   0.114742E+01   0.124422E+01   0.533701E-01   0.423038E-02   0.223236E-02   0.114634E-01   0.218963E-01  -0.104164E+04   0.141648E+02   0.000000E+00  -0.105580E+04   0.211161E+04
   0.318632E+02   0.122350E+02   0.341959E+00  -0.290728E+00   0.430715E+00   0.328867E+02   0.198551E+01   0.570548E+01  -0.314333E+01   0.273522E-01   0.103949E+01   0.122682E+01   0.111942E+01   0.116398E+01   0.481437E-01   0.429101E-02   0.132505E-01   0.818291E-02   0.770437E-02  -0.104643E+04   0.161509E+02   0.000000E+00  -0.106258E+04   0.212516E+04
