Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_MR_a8    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Kmin_TR_a8    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.304136E+02  0.114876E+02  0.595806E+00 -0.827343E-01 -0.428377E+00 -0.301213E+01  0.805530E+00  0.557164E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.406610E+01  0.647446E+01 -0.404090E+01  0.882786E+01 -0.522144E+01  0.211072E-01  0.209562E-02  0.304838E-02  0.189339E-03  0.226341E-01 -0.983518E+03
  0.304136E+02  0.114876E+02  0.595806E+00 -0.827343E-01 -0.428377E+00 -0.301213E+01  0.179168E+01  0.557164E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.406610E+01  0.647446E+01 -0.404090E+01  0.882786E+01 -0.522144E+01  0.211072E-01  0.209562E-02  0.139786E-02  0.495014E-02  0.242015E-01 -0.982901E+03
  0.304136E+02  0.114876E+02  0.595806E+00 -0.827343E-01 -0.428377E+00 -0.301213E+01  0.179168E+01  0.557164E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.404090E+01  0.882786E+01 -0.522144E+01  0.211072E-01  0.110039E-02  0.525212E-02  0.194153E-02  0.259389E-01 -0.983969E+03
  0.304136E+02  0.114876E+02  0.830635E+00  0.661496E-01 -0.428377E+00 -0.301213E+01  0.179168E+01  0.557164E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.394728E+01  0.882786E+01 -0.522144E+01  0.211072E-01  0.161157E-02  0.159236E-02  0.240175E-02  0.283872E-01 -0.985680E+03
  0.304136E+02  0.114876E+02  0.830635E+00  0.661496E-01 -0.428377E+00 -0.301213E+01  0.179168E+01  0.557164E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.394728E+01  0.882786E+01 -0.522144E+01  0.211072E-01  0.245809E-02  0.159236E-02  0.928952E-03  0.297640E-01 -0.985755E+03
  0.304136E+02  0.114876E+02  0.830635E+00  0.161695E+00 -0.428377E+00 -0.301213E+01  0.818948E+00  0.557164E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.394728E+01  0.882786E+01 -0.522144E+01  0.253481E-01  0.114936E-02  0.303222E-02  0.928952E-03  0.327528E-01 -0.988002E+03
  0.304136E+02  0.114876E+02  0.830635E+00  0.161695E+00 -0.428377E+00 -0.301213E+01  0.818948E+00  0.557164E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.394728E+01  0.882786E+01 -0.522144E+01  0.227557E-01  0.114936E-02  0.300312E-03  0.690266E-03  0.327528E-01 -0.986700E+03
  0.304136E+02  0.114876E+02  0.830635E+00  0.161695E+00 -0.428377E+00 -0.278734E+01  0.818948E+00  0.652236E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.394728E+01  0.882786E+01 -0.522144E+01  0.199175E-01  0.101118E-02  0.300312E-03  0.690266E-03  0.336315E-01 -0.986438E+03
  0.304136E+02  0.114876E+02  0.830635E+00  0.161695E+00 -0.428377E+00 -0.278734E+01  0.921081E+00  0.652236E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.394728E+01  0.882786E+01 -0.522144E+01  0.241713E-01  0.739362E-03  0.300312E-03  0.108194E-02  0.321898E-01 -0.986579E+03
  0.304136E+02  0.114876E+02  0.486915E+00 -0.244322E+00 -0.555913E+00 -0.278734E+01  0.921081E+00  0.652236E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.394728E+01  0.882786E+01 -0.522144E+01  0.241713E-01  0.739362E-03  0.300312E-03  0.108194E-02  0.303602E-01 -0.985036E+03
  0.304136E+02  0.114876E+02  0.486915E+00 -0.244322E+00 -0.626467E+00 -0.313384E+01  0.921081E+00  0.652236E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.241713E-01  0.199827E-02  0.294194E-02  0.108194E-02  0.317601E-01 -0.983701E+03
  0.304136E+02  0.114876E+02  0.486915E+00 -0.244322E+00 -0.626467E+00 -0.313384E+01  0.921081E+00  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.225662E-01  0.287692E-02  0.344817E-02  0.292586E-02  0.317041E-01 -0.983506E+03
  0.304136E+02  0.114876E+02  0.486915E+00 -0.782066E+00 -0.626467E+00 -0.313384E+01  0.149625E+01  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.225662E-01  0.321664E-02  0.344817E-02  0.203718E-02  0.302236E-01 -0.983147E+03
  0.304136E+02  0.114876E+02  0.486915E+00 -0.826651E+00 -0.626467E+00 -0.313384E+01  0.149625E+01  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.255708E-01  0.214155E-02  0.344817E-02  0.773824E-03  0.333657E-01 -0.985034E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.663054E+00 -0.626467E+00 -0.313384E+01  0.149625E+01  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.263038E-01  0.197202E-02  0.198425E-02  0.348961E-02  0.349852E-01 -0.985114E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.663054E+00 -0.626467E+00 -0.313384E+01  0.149625E+01  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.263038E-01  0.189656E-02  0.198425E-02  0.421628E-02  0.359624E-01 -0.985277E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.690503E+00 -0.626467E+00 -0.313384E+01  0.149625E+01  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.227715E-01  0.638501E-02  0.198425E-02  0.365952E-02  0.343424E-01 -0.983374E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.690503E+00 -0.626467E+00 -0.313384E+01  0.149625E+01  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.155211E+00 -0.413642E+01  0.647446E+01 -0.384079E+01  0.882786E+01 -0.522144E+01  0.244651E-01  0.684129E-02  0.198425E-02  0.389896E-02  0.370498E-01 -0.984523E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.690503E+00 -0.626467E+00 -0.313384E+01  0.149625E+01  0.556346E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.245815E+00 -0.413642E+01  0.647446E+01 -0.378501E+01  0.882786E+01 -0.522144E+01  0.216920E-01  0.932905E-02  0.129766E-02  0.389896E-02  0.391489E-01 -0.986082E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.690503E+00 -0.626467E+00 -0.339024E+01  0.149625E+01  0.733626E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.245815E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.522144E+01  0.193370E-01  0.769029E-02  0.414357E-02  0.389896E-02  0.409220E-01 -0.985008E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.690503E+00 -0.626467E+00 -0.339024E+01  0.149625E+01  0.733626E+01 -0.439993E-01  0.283377E+02  0.294766E+01  0.461136E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.522144E+01  0.178066E-01  0.122908E-01  0.666873E-02  0.507850E-02  0.363952E-01 -0.985565E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.690503E+00 -0.429068E+00 -0.339024E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.282261E+02  0.294766E+01  0.461136E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.522144E+01  0.153045E-01  0.109014E-01  0.710971E-02  0.668715E-02  0.377270E-01 -0.988229E+03
  0.304996E+02  0.114876E+02  0.486915E+00 -0.690503E+00 -0.429068E+00 -0.339024E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.282261E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.537217E+01  0.153045E-01  0.539857E-02  0.474301E-02  0.645979E-02  0.360283E-01 -0.986895E+03
  0.306258E+02  0.114876E+02  0.468069E+00 -0.690503E+00 -0.429068E+00 -0.339024E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.282261E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.537217E+01  0.182851E-01  0.643624E-03  0.923423E-03  0.791782E-02  0.324602E-01 -0.984017E+03
  0.306258E+02  0.114876E+02  0.468069E+00 -0.690503E+00 -0.429068E+00 -0.335816E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.279775E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.537217E+01  0.154619E-01  0.643624E-03  0.923423E-03  0.740201E-02  0.341214E-01 -0.982214E+03
  0.306258E+02  0.114876E+02  0.468069E+00 -0.690503E+00 -0.429068E+00 -0.335816E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.279106E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.537217E+01  0.154619E-01  0.643624E-03  0.449985E-02  0.767554E-02  0.356801E-01 -0.982511E+03
  0.306258E+02  0.114876E+02  0.468069E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.279106E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.538870E+01  0.154619E-01  0.457365E-02  0.395716E-02  0.855540E-02  0.377269E-01 -0.983278E+03
  0.306258E+02  0.114876E+02  0.468069E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.279106E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.647446E+01 -0.354893E+01  0.882786E+01 -0.538870E+01  0.169123E-01  0.162337E-02  0.375385E-02  0.635770E-02  0.421009E-01 -0.982706E+03
  0.306258E+02  0.114876E+02  0.468069E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.149625E+01  0.733626E+01 -0.784919E+00  0.279106E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.624927E+01 -0.354893E+01  0.882786E+01 -0.538870E+01  0.218139E-01  0.232949E-02  0.396703E-02  0.644689E-02  0.420335E-01 -0.983803E+03
  0.306258E+02  0.114989E+02  0.468069E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.149625E+01  0.733626E+01 -0.582239E+00  0.279106E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.624927E+01 -0.354893E+01  0.882093E+01 -0.538870E+01  0.218139E-01  0.232949E-02  0.520753E-02  0.946828E-02  0.481321E-01 -0.984822E+03
  0.306258E+02  0.114989E+02  0.468069E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.134433E+01  0.733626E+01 -0.582239E+00  0.279106E+02  0.294766E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.624927E+01 -0.354893E+01  0.882093E+01 -0.538870E+01  0.180323E-01  0.232949E-02  0.806399E-02  0.726057E-02  0.481321E-01 -0.984115E+03
  0.306258E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.134433E+01  0.733626E+01 -0.582239E+00  0.279106E+02  0.295177E+01  0.504802E+01 -0.231004E+00 -0.413642E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.168387E-01  0.562337E-02  0.639653E-02  0.677817E-02  0.464916E-01 -0.985225E+03
  0.306258E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.134433E+01  0.733626E+01 -0.582239E+00  0.279106E+02  0.295177E+01  0.504802E+01 -0.231004E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.147243E-01  0.876326E-02  0.367607E-02  0.632237E-02  0.456704E-01 -0.986090E+03
  0.306258E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.134433E+01  0.733626E+01 -0.582239E+00  0.279106E+02  0.295177E+01  0.504802E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.147243E-01  0.778319E-02  0.226572E-02  0.632237E-02  0.418941E-01 -0.983854E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.134433E+01  0.665268E+01 -0.582239E+00  0.279106E+02  0.295177E+01  0.504802E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.147243E-01  0.996708E-02  0.307291E-02  0.748840E-02  0.425896E-01 -0.982570E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.134433E+01  0.676651E+01 -0.582239E+00  0.279106E+02  0.295177E+01  0.504802E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.147243E-01  0.138053E-01  0.307291E-02  0.266076E-02  0.416202E-01 -0.982441E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.397049E+00 -0.335816E+01  0.134433E+01  0.676651E+01 -0.999068E+00  0.279106E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.186207E-01  0.132360E-01  0.220826E-02  0.540129E-02  0.374944E-01 -0.982119E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.759617E+00 -0.335816E+01  0.134433E+01  0.676651E+01 -0.754905E-01  0.279106E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.186207E-01  0.117331E-01  0.220826E-02  0.444259E-02  0.380077E-01 -0.981751E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.759617E+00 -0.335816E+01  0.134433E+01  0.676651E+01 -0.754905E-01  0.279106E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.186207E-01  0.113556E-01  0.220826E-02  0.619219E-02  0.373607E-01 -0.981823E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.759617E+00 -0.335816E+01  0.134433E+01  0.676651E+01 -0.109306E+01  0.279106E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.169781E-01  0.694437E-02  0.359862E-02  0.543302E-02  0.352789E-01 -0.981601E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.759617E+00 -0.335816E+01  0.134433E+01  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.177197E-01  0.742181E-02  0.676343E-02  0.103520E-02  0.336917E-01 -0.980965E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.583107E+00 -0.341031E+01  0.134433E+01  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.456717E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.198604E-01  0.588193E-02  0.452687E-02  0.413969E-02  0.316177E-01 -0.980983E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.583107E+00 -0.341031E+01  0.134433E+01  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.198604E-01  0.110840E-02  0.602954E-02  0.273686E-02  0.355590E-01 -0.981064E+03
  0.305527E+02  0.114989E+02  0.346323E+00 -0.690503E+00 -0.583107E+00 -0.341031E+01  0.134433E+01  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.624927E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.180594E-01  0.115905E-02  0.669517E-02  0.521724E-02  0.353069E-01 -0.981177E+03
  0.305527E+02  0.114989E+02  0.631574E+00 -0.690503E+00 -0.583107E+00 -0.341031E+01  0.982085E+00  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.169360E-01  0.115905E-02  0.669517E-02  0.515861E-02  0.326395E-01 -0.981701E+03
  0.305527E+02  0.114989E+02  0.631574E+00 -0.690503E+00 -0.583107E+00 -0.341031E+01  0.982085E+00  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.538870E+01  0.169360E-01  0.961198E-03  0.447033E-02  0.500533E-02  0.302878E-01 -0.981208E+03
  0.305527E+02  0.114989E+02  0.631574E+00 -0.690503E+00 -0.583107E+00 -0.341031E+01  0.982085E+00  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.160429E-01  0.961198E-03  0.447033E-02  0.601725E-02  0.312928E-01 -0.980757E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.583107E+00 -0.341031E+01  0.982085E+00  0.676651E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.155639E-01  0.961198E-03  0.312277E-02  0.601725E-02  0.336581E-01 -0.980854E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.736321E+00 -0.341031E+01  0.982085E+00  0.648868E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.155639E-01  0.435245E-02  0.221169E-02  0.491852E-02  0.307460E-01 -0.981096E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.736321E+00 -0.341031E+01  0.954884E+00  0.648868E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.179243E-01  0.650579E-02  0.221169E-02  0.949264E-02  0.289490E-01 -0.981024E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.736321E+00 -0.341031E+01  0.954884E+00  0.648868E+01 -0.109306E+01  0.278590E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.181392E-01  0.672010E-02  0.221169E-02  0.862118E-02  0.329589E-01 -0.981351E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.736321E+00 -0.341031E+01  0.954884E+00  0.648868E+01 -0.109306E+01  0.276233E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.635973E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.183636E-01  0.265960E-02  0.248845E-02  0.110707E-01  0.369382E-01 -0.980914E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.736321E+00 -0.365800E+01  0.954884E+00  0.648868E+01 -0.109306E+01  0.276233E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.462162E+01  0.629255E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.196789E-01  0.208763E-02  0.293916E-03  0.722368E-02  0.369382E-01 -0.980685E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.505304E+00 -0.365800E+01  0.993209E+00  0.648868E+01 -0.109306E+01  0.276233E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.469333E+01  0.629255E+01 -0.354893E+01  0.873955E+01 -0.512229E+01  0.163062E-01  0.407978E-02  0.293916E-03  0.881675E-02  0.328901E-01 -0.981544E+03
  0.305527E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.505304E+00 -0.365800E+01  0.993209E+00  0.648868E+01 -0.109306E+01  0.276233E+02  0.295177E+01  0.498097E+01 -0.499436E+00 -0.469333E+01  0.629255E+01 -0.354893E+01  0.869809E+01 -0.512229E+01  0.198687E-01  0.243195E-02  0.293916E-03  0.776599E-02  0.348928E-01 -0.981216E+03
  0.306526E+02  0.114989E+02  0.578620E+00 -0.690503E+00 -0.505304E+00 -0.441341E+01  0.993209E+00  0.648868E+01 -0.109306E+01  0.278893E+02  0.295177E+01  0.498097E+01 -0.493186E+00 -0.469333E+01  0.629255E+01 -0.354893E+01  0.869809E+01 -0.507959E+01  0.209155E-01  0.243195E-02  0.293916E-03  0.610481E-02  0.305001E-01 -0.983829E+03
  0.306526E+02  0.114989E+02  0.578620E+00 -0.117046E+01 -0.505304E+00 -0.441341E+01  0.993209E+00  0.648868E+01 -0.109306E+01  0.278893E+02  0.295177E+01  0.498097E+01 -0.493186E+00 -0.469333E+01  0.629255E+01 -0.354893E+01  0.869809E+01 -0.507959E+01  0.235947E-01  0.111793E-02  0.293916E-03  0.543638E-02  0.257004E-01 -0.984135E+03
  0.306526E+02  0.114989E+02  0.399822E+00 -0.117046E+01 -0.505304E+00 -0.268590E+01  0.993209E+00  0.648868E+01 -0.109306E+01  0.278893E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.629255E+01 -0.354893E+01  0.869809E+01 -0.507959E+01  0.190427E-01  0.605633E-03  0.293916E-03  0.909246E-02  0.257004E-01 -0.986040E+03
  0.305585E+02  0.114989E+02  0.399822E+00 -0.117046E+01 -0.505304E+00 -0.268590E+01  0.993209E+00  0.648868E+01 -0.379262E+00  0.279125E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.629255E+01 -0.364877E+01  0.870851E+01 -0.504782E+01  0.190427E-01  0.495271E-02  0.293916E-03  0.114962E-01  0.202153E-01 -0.985185E+03
  0.305585E+02  0.114989E+02  0.399822E+00 -0.595907E+00 -0.505304E+00 -0.268590E+01  0.993209E+00  0.648868E+01 -0.482952E+00  0.276569E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.629255E+01 -0.374892E+01  0.870851E+01 -0.504782E+01  0.190427E-01  0.536399E-02  0.293916E-03  0.116794E-01  0.194712E-01 -0.980118E+03
  0.306656E+02  0.114989E+02  0.399822E+00 -0.595907E+00 -0.505304E+00 -0.268590E+01  0.993209E+00  0.652961E+01 -0.781244E+00  0.276569E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.629255E+01 -0.374892E+01  0.867939E+01 -0.504782E+01  0.213616E-01  0.425615E-02  0.293916E-03  0.106055E-01  0.236050E-01 -0.981518E+03
  0.306656E+02  0.114989E+02  0.399822E+00 -0.595907E+00 -0.505304E+00 -0.377036E+01  0.993209E+00  0.652961E+01 -0.781244E+00  0.276569E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.629255E+01 -0.374892E+01  0.867939E+01 -0.504782E+01  0.213616E-01  0.894051E-02  0.663613E-03  0.107394E-01  0.220879E-01 -0.981302E+03
  0.306656E+02  0.114989E+02  0.399822E+00 -0.595907E+00 -0.505304E+00 -0.377036E+01  0.993209E+00  0.652961E+01 -0.781244E+00  0.276569E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.629255E+01 -0.374892E+01  0.867939E+01 -0.504782E+01  0.213616E-01  0.142711E-01  0.511699E-02  0.764576E-02  0.187327E-01 -0.981636E+03
  0.306656E+02  0.112503E+02  0.399822E+00 -0.595907E+00 -0.505304E+00 -0.377036E+01  0.993209E+00  0.652961E+01 -0.781244E+00  0.276163E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.630154E+01 -0.374892E+01  0.867939E+01 -0.504782E+01  0.178306E-01  0.165770E-01  0.325844E-02  0.845795E-02  0.130078E-01 -0.980359E+03
  0.306656E+02  0.112503E+02  0.399822E+00 -0.595907E+00 -0.505304E+00 -0.377036E+01  0.993209E+00  0.652961E+01 -0.781244E+00  0.276712E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.630154E+01 -0.374892E+01  0.867939E+01 -0.504782E+01  0.151211E-01  0.164539E-01  0.325844E-02  0.109613E-01  0.150620E-01 -0.981469E+03
  0.305033E+02  0.112503E+02  0.399822E+00 -0.595907E+00 -0.505304E+00 -0.377036E+01  0.993209E+00  0.652961E+01 -0.662994E+00  0.276712E+02  0.309053E+01  0.498097E+01 -0.493186E+00 -0.459589E+01  0.630154E+01 -0.374892E+01  0.867939E+01 -0.504782E+01  0.151211E-01  0.127032E-01  0.325844E-02  0.109001E-01  0.133916E-01 -0.978947E+03
